timestamp_ms,voltage_V,current_mA,power_mW,marker_ble,marker_wifi,marker_sleep
1,3.336,30.20,102.00,1,0,0
3,3.336,30.20,100.00,1,0,0
5,3.336,30.50,102.00,1,0,0
8,3.336,30.60,102.00,1,0,0
10,3.336,30.60,102.00,1,0,0
13,3.336,30.50,102.00,1,0,0
15,3.336,30.20,100.00,1,0,0
18,3.336,30.20,100.00,1,0,0
20,3.336,30.20,100.00,1,0,0
23,3.336,30.50,102.00,1,0,0
25,3.336,30.50,102.00,1,0,0
28,3.336,30.60,102.00,1,0,0
30,3.336,30.30,102.00,1,0,0
33,3.332,30.30,100.00,1,0,0
35,3.332,94.80,311.00,1,0,0
38,3.288,95.30,313.00,1,0,0
40,3.288,96.00,316.00,1,0,0
42,3.292,95.80,315.00,1,0,0
45,3.292,95.50,315.00,1,0,0
47,3.292,94.80,315.00,1,0,0
50,3.288,95.30,313.00,1,0,0
52,3.288,94.70,311.00,1,0,0
55,3.288,95.10,315.00,1,0,0
67,3.288,94.80,311.00,1,0,0
70,3.292,86.80,287.00,1,0,0
72,3.288,95.40,315.00,1,0,0
75,3.288,95.50,315.00,1,0,0
77,3.288,95.60,315.00,1,0,0
80,3.288,94.90,311.00,1,0,0
82,3.288,94.60,311.00,1,0,0
85,3.288,127.50,311.00,1,0,0
87,3.292,95.20,313.00,1,0,0
90,3.296,75.70,252.00,1,0,0
92,3.336,30.50,102.00,1,0,0
95,3.336,30.50,102.00,1,0,0
97,3.336,30.20,100.00,1,0,0
100,3.336,30.20,102.00,1,0,0
102,3.336,30.20,102.00,1,0,0
104,3.336,30.50,102.00,1,0,0
107,3.336,30.60,102.00,1,0,0
109,3.336,30.50,102.00,1,0,0
112,3.340,30.50,102.00,1,0,0
114,3.336,30.20,100.00,1,0,0
117,3.336,30.20,100.00,1,0,0
130,3.336,30.30,100.00,1,0,0
132,3.336,30.20,100.00,1,0,0
134,3.324,117.00,385.00,1,0,0
137,3.292,94.70,315.00,1,0,0
139,3.288,95.40,313.00,1,0,0
142,3.288,95.20,313.00,1,0,0
144,3.288,97.80,315.00,1,0,0
147,3.288,95.00,313.00,1,0,0
149,3.288,95.10,313.00,1,0,0
152,3.288,95.30,313.00,1,0,0
154,3.288,95.40,313.00,1,0,0
157,3.288,95.40,315.00,1,0,0
159,3.292,95.60,315.00,1,0,0
162,3.288,94.70,311.00,1,0,0
164,3.292,94.60,311.00,1,0,0
167,3.292,94.70,311.00,1,0,0
169,3.288,95.50,315.00,1,0,0
171,3.292,88.00,290.00,1,0,0
174,3.288,96.80,315.00,1,0,0
187,3.288,95.70,315.00,1,0,0
189,3.288,95.30,257.00,1,0,0
192,3.336,30.60,102.00,1,0,0
194,3.336,30.60,102.00,1,0,0
197,3.336,30.20,102.00,1,0,0
199,3.336,30.20,100.00,1,0,0
201,3.336,30.20,100.00,1,0,0
204,3.336,30.50,102.00,1,0,0
206,3.336,30.60,102.00,1,0,0
209,3.336,30.50,102.00,1,0,0
211,3.336,30.60,100.00,1,0,0
214,3.336,30.30,102.00,1,0,0
216,3.336,30.30,102.00,1,0,0
219,3.336,30.20,102.00,1,0,0
221,3.336,30.60,102.00,1,0,0
224,3.336,30.60,102.00,1,0,0
226,3.336,30.60,102.00,1,0,0
229,3.336,30.40,102.00,1,0,0
231,3.336,30.30,102.00,1,0,0
244,3.288,99.20,326.00,1,0,0
246,3.288,95.00,313.00,1,0,0
249,3.288,95.30,319.00,1,0,0
251,3.288,95.30,313.00,1,0,0
254,3.288,95.60,315.00,1,0,0
256,3.292,95.20,313.00,1,0,0
258,3.288,95.00,313.00,1,0,0
261,3.292,95.80,315.00,1,0,0
263,3.288,94.80,311.00,1,0,0
266,3.288,95.60,315.00,1,0,0
268,3.292,98.10,323.00,1,0,0
271,3.288,94.80,313.00,1,0,0
273,3.288,90.20,297.00,1,0,0
276,3.292,94.50,311.00,1,0,0
278,3.288,94.70,311.00,1,0,0
281,3.292,94.70,313.00,1,0,0
283,3.288,95.40,313.00,1,0,0
286,3.292,95.20,311.00,1,0,0
288,3.288,97.90,329.00,1,0,0
301,3.336,30.20,100.00,1,0,0
303,3.336,30.60,102.00,1,0,0
306,3.336,30.60,102.00,1,0,0
308,3.336,30.60,102.00,1,0,0
311,3.336,30.30,102.00,1,0,0
313,3.336,30.30,102.00,1,0,0
316,3.336,30.30,100.00,1,0,0
318,3.336,30.20,100.00,1,0,0
321,3.336,30.50,102.00,1,0,0
323,3.336,30.60,102.00,1,0,0
325,3.336,30.60,102.00,1,0,0
328,3.336,30.20,100.00,1,0,0
330,3.336,30.20,100.00,1,0,0
333,3.336,30.20,100.00,1,0,0
335,3.312,92.60,305.00,1,0,0
338,3.288,89.60,295.00,1,0,0
340,3.292,95.00,313.00,1,0,0
343,3.292,95.50,315.00,1,0,0
345,3.292,97.50,321.00,1,0,0
358,3.288,95.10,313.00,1,0,0
360,3.292,94.80,311.00,1,0,0
363,3.288,94.60,311.00,1,0,0
365,3.288,95.50,315.00,1,0,0
368,3.288,95.70,315.00,1,0,0
370,3.292,100.10,329.00,1,0,0
373,3.288,95.10,313.00,1,0,0
375,3.288,95.10,313.00,1,0,0
378,3.288,87.00,287.00,1,0,0
380,3.288,94.80,311.00,1,0,0
383,3.288,96.10,313.00,1,0,0
385,3.288,125.00,411.00,1,0,0
388,3.288,95.20,313.00,1,0,0
390,3.292,98.60,324.00,1,0,0
392,3.336,30.60,102.00,1,0,0
395,3.336,30.30,102.00,1,0,0
397,3.336,30.30,102.00,1,0,0
400,3.336,30.30,102.00,1,0,0
413,3.336,30.30,100.00,1,0,0
415,3.336,30.20,100.00,1,0,0
417,3.336,30.30,102.00,1,0,0
420,3.336,30.60,102.00,1,0,0
422,3.336,30.60,102.00,1,0,0
425,3.336,30.60,102.00,1,0,0
427,3.336,30.30,102.00,1,0,0
430,3.336,30.20,100.00,1,0,0
432,3.336,30.30,102.00,1,0,0
435,3.304,98.90,324.00,1,0,0
437,3.288,96.30,315.00,1,0,0
440,3.292,89.40,293.00,1,0,0
442,3.292,95.40,315.00,1,0,0
445,3.288,95.20,313.00,1,0,0
447,3.292,95.40,313.00,1,0,0
450,3.288,95.30,313.00,1,0,0
452,3.288,95.70,315.00,1,0,0
454,3.288,95.50,315.00,1,0,0
457,3.292,94.80,311.00,1,0,0
470,3.288,95.30,313.00,1,0,0
472,3.288,95.70,313.00,1,0,0
475,3.292,95.10,313.00,1,0,0
477,3.292,98.20,323.00,1,0,0
479,3.292,87.50,305.00,1,0,0
482,3.288,97.60,321.00,1,0,0
484,3.292,103.70,341.00,1,0,0
487,3.292,88.50,401.00,1,0,0
489,3.292,95.10,313.00,1,0,0
492,3.288,95.20,313.00,1,0,0
494,3.336,30.30,102.00,1,0,0
497,3.336,30.20,100.00,1,0,0
499,3.336,30.20,100.00,1,0,0
502,3.336,30.50,102.00,1,0,0
504,3.336,30.50,102.00,1,0,0
507,3.336,30.50,102.00,1,0,0
509,3.336,30.30,102.00,1,0,0
512,3.340,30.20,100.00,1,0,0
524,3.336,30.60,102.00,1,0,0
527,3.336,30.30,102.00,1,0,0
529,3.336,30.30,102.00,1,0,0
532,3.336,30.20,100.00,1,0,0
534,3.336,96.90,318.00,1,0,0
537,3.288,95.00,313.00,1,0,0
539,3.288,95.10,313.00,1,0,0
541,3.292,89.00,293.00,1,0,0
544,3.292,95.00,313.00,1,0,0
546,3.288,95.00,313.00,1,0,0
549,3.288,95.10,324.00,1,0,0
551,3.288,96.00,316.00,1,0,0
554,3.288,96.00,316.00,1,0,0
556,3.288,95.60,315.00,1,0,0
559,3.288,98.30,324.00,1,0,0
561,3.292,95.30,313.00,1,0,0
564,3.288,96.30,315.00,1,0,0
566,3.288,96.00,316.00,1,0,0
569,3.288,96.10,316.00,1,0,0
581,3.288,90.00,297.00,1,0,0
584,3.292,94.50,426.00,1,0,0
586,3.292,99.50,328.00,1,0,0
