timestamp_ms,voltage_V,current_mA,power_mW,marker
6,3.340,25.50,85.00,0
19,3.344,25.50,85.00,0
29,3.344,25.60,85.00,0
39,3.344,25.50,85.00,0
49,3.348,25.70,85.00,0
59,3.344,25.60,85.00,0
69,3.344,25.50,85.00,0
79,3.348,25.60,85.00,0
89,3.348,25.60,85.00,0
99,3.348,25.70,85.00,0
109,3.348,25.70,87.00,0
119,3.348,25.60,85.00,0
129,3.348,25.60,85.00,0
139,3.348,25.60,85.00,0
149,3.348,25.70,85.00,0
159,3.344,25.60,85.00,0
169,3.344,25.50,85.00,0
179,3.344,25.60,85.00,0
189,3.344,25.60,85.00,0
199,3.344,25.60,85.00,0
211,3.344,25.70,85.00,0
221,3.344,25.60,85.00,0
231,3.344,25.70,85.00,0
241,3.344,25.70,85.00,0
251,3.344,25.50,85.00,0
261,3.344,25.60,85.00,0
271,3.344,25.50,85.00,0
281,3.344,25.60,85.00,0
291,3.348,25.60,85.00,0
301,3.348,25.50,85.00,0
311,3.348,25.60,85.00,0
324,3.348,25.70,87.00,0
334,3.348,25.60,85.00,0
344,3.348,25.70,85.00,0
354,3.344,25.70,87.00,0
364,3.348,25.50,85.00,0
374,3.344,25.70,85.00,0
385,3.344,25.50,85.00,0
397,3.344,25.50,85.00,0
407,3.344,25.60,85.00,0
417,3.344,25.50,85.00,0
427,3.344,25.60,85.00,0
437,3.344,25.70,85.00,0
447,3.344,25.50,85.00,0
457,3.344,25.60,85.00,0
467,3.344,25.50,85.00,0
477,3.344,25.60,85.00,0
487,3.348,25.70,85.00,0
497,3.348,25.50,85.00,0
507,3.344,25.70,85.00,0
517,3.344,25.60,85.00,0
527,3.344,25.60,85.00,0
537,3.344,25.60,85.00,0
547,3.344,25.50,85.00,0
557,3.344,25.70,85.00,0
567,3.344,25.60,85.00,0
577,3.344,25.60,85.00,0
587,3.344,25.70,85.00,0
597,3.344,25.50,85.00,0
607,3.344,25.60,85.00,0
617,3.344,25.60,85.00,0
627,3.344,25.60,85.00,0
637,3.344,25.60,85.00,0
647,3.344,25.60,85.00,0
657,3.344,25.60,85.00,0
667,3.344,25.60,85.00,0
677,3.344,25.50,85.00,0
687,3.348,25.70,85.00,0
697,3.344,25.60,85.00,0
707,3.344,25.70,85.00,0
717,3.344,25.60,85.00,0
727,3.344,25.50,85.00,0
737,3.344,25.70,85.00,0
747,3.344,25.60,85.00,0
757,3.344,25.60,85.00,0
767,3.344,25.70,85.00,0
777,3.344,25.60,85.00,0
787,3.348,25.70,85.00,0
797,3.344,25.60,85.00,0
807,3.348,25.50,85.00,0
817,3.348,25.70,85.00,0
827,3.348,25.50,85.00,0
837,3.344,25.60,87.00,0
847,3.344,25.70,87.00,0
857,3.344,25.50,85.00,0
867,3.344,25.70,85.00,0
877,3.348,25.60,85.00,0
887,3.348,25.70,85.00,0
897,3.344,25.70,85.00,0
909,3.344,25.50,85.00,0
919,3.344,25.70,85.00,0
929,3.344,25.60,85.00,0
939,3.344,25.60,85.00,0
949,3.344,25.70,85.00,0
959,3.344,25.60,85.00,0
969,3.344,25.70,85.00,0
979,3.344,25.60,85.00,0
989,3.344,25.60,85.00,0
999,3.344,25.70,85.00,0
1009,3.344,25.60,85.00,0
1019,3.348,25.70,85.00,0
1029,3.344,25.60,85.00,0
1039,3.348,25.50,85.00,0
1049,3.344,25.60,85.00,0
1059,3.344,25.50,85.00,0
1069,3.344,25.60,85.00,0
1079,3.344,25.70,85.00,0
1089,3.344,25.50,85.00,0
1099,3.344,25.70,85.00,0
1109,3.344,25.50,85.00,0
1119,3.344,25.60,85.00,0
1129,3.344,25.70,85.00,0
1139,3.344,25.60,85.00,0
1149,3.344,25.60,85.00,0
1159,3.344,25.60,85.00,0
1169,3.344,25.60,85.00,0
1179,3.344,25.60,85.00,0
1189,3.344,25.60,85.00,0
1199,3.344,25.60,85.00,0
1209,3.344,25.70,85.00,0
1219,3.348,25.50,85.00,0
1229,3.344,25.70,85.00,0
1239,3.344,25.50,85.00,0
1249,3.344,25.70,85.00,0
1259,3.344,25.60,85.00,0
1269,3.344,25.50,85.00,0
1279,3.344,25.70,85.00,0
1289,3.344,25.50,85.00,0
1299,3.348,25.70,87.00,0
1309,3.344,25.60,85.00,0
1319,3.344,25.60,85.00,0
1331,3.344,25.60,85.00,0
1341,3.344,25.60,85.00,0
1351,3.344,25.60,85.00,0
1361,3.344,25.70,85.00,0
1371,3.344,25.50,85.00,0
1381,3.344,25.60,85.00,0
1391,3.344,25.60,85.00,0
1401,3.344,25.50,85.00,0
1411,3.344,25.60,85.00,0
1421,3.344,25.50,85.00,0
1431,3.344,25.60,85.00,0
1441,3.348,25.60,85.00,0
1451,3.344,25.50,85.00,0
1461,3.344,25.60,87.00,0
1471,3.344,25.60,85.00,0
1481,3.344,25.50,85.00,0
1491,3.344,25.70,85.00,0
1501,3.344,25.60,85.00,0
