timestamp_ms,voltage_V,current_mA,power_mW,marker
2,3.344,25.80,87.00,0
12,3.344,25.70,85.00,0
22,3.344,25.70,85.00,0
33,3.340,25.70,85.00,0
43,3.344,25.70,85.00,0
53,3.344,25.70,85.00,0
63,3.344,25.70,87.00,0
73,3.344,25.60,85.00,0
83,3.344,25.70,85.00,0
93,3.340,25.60,85.00,0
103,3.344,25.80,87.00,0
113,3.344,25.70,87.00,0
123,3.344,25.70,85.00,0
133,3.344,25.70,85.00,0
143,3.344,25.60,85.00,0
153,3.344,25.80,87.00,0
163,3.344,25.70,87.00,0
173,3.344,25.60,85.00,0
183,3.344,25.70,87.00,0
193,3.344,25.70,85.00,0
203,3.344,25.70,85.00,0
213,3.340,25.80,87.00,0
223,3.344,25.70,85.00,0
233,3.344,25.80,87.00,0
243,3.344,25.70,87.00,0
253,3.340,25.60,85.00,0
263,3.344,25.70,85.00,0
273,3.344,25.70,85.00,0
283,3.344,25.80,87.00,0
293,3.344,25.70,87.00,0
303,3.344,25.60,85.00,0
313,3.344,25.70,85.00,0
323,3.344,25.70,85.00,0
333,3.344,25.70,85.00,0
343,3.344,25.70,85.00,0
353,3.344,25.70,85.00,0
363,3.344,25.70,85.00,0
373,3.344,25.70,85.00,0
383,3.348,25.70,85.00,0
393,3.344,25.70,87.00,0
403,3.344,25.70,85.00,0
413,3.340,25.80,87.00,0
423,3.344,25.60,85.00,0
433,3.344,25.70,85.00,0
443,3.344,25.70,85.00,0
453,3.344,25.60,85.00,0
463,3.344,25.80,87.00,0
473,3.344,25.80,87.00,0
483,3.344,25.60,85.00,0
493,3.344,25.80,87.00,0
503,3.344,25.70,85.00,0
513,3.344,25.60,85.00,0
523,3.344,25.80,85.00,0
533,3.348,25.60,85.00,0
543,3.344,25.70,85.00,0
553,3.344,25.70,87.00,0
563,3.344,25.70,85.00,0
573,3.344,25.70,85.00,0
583,3.348,25.70,87.00,0
593,3.344,25.80,87.00,0
603,3.344,25.80,87.00,0
615,3.340,25.60,85.00,0
625,3.344,25.70,85.00,0
635,3.344,25.70,87.00,0
645,3.344,25.60,85.00,0
655,3.344,25.70,85.00,0
665,3.344,25.70,85.00,0
675,3.344,25.70,85.00,0
685,3.344,25.80,87.00,0
695,3.344,25.60,85.00,0
705,3.344,25.80,87.00,0
715,3.344,25.70,85.00,0
725,3.348,25.70,85.00,0
735,3.344,25.80,85.00,0
745,3.344,25.60,85.00,0
755,3.344,25.70,85.00,0
765,3.344,25.50,85.00,0
775,3.344,25.60,85.00,0
785,3.344,25.80,87.00,0
795,3.344,25.70,85.00,0
805,3.344,25.70,85.00,0
815,3.344,25.70,85.00,0
826,3.344,25.60,85.00,0
836,3.344,25.80,87.00,0
846,3.340,25.70,85.00,0
856,3.344,25.70,85.00,0
866,3.344,25.80,85.00,0
876,3.344,25.60,85.00,0
886,3.344,25.80,87.00,0
896,3.344,25.70,85.00,0
907,3.344,25.70,85.00,0
917,3.344,25.70,85.00,0
927,3.344,25.60,85.00,0
937,3.348,25.80,87.00,0
947,3.344,25.70,85.00,0
957,3.348,25.60,85.00,0
967,3.344,25.80,87.00,0
977,3.344,25.60,85.00,0
987,3.344,25.70,85.00,0
997,3.344,25.70,87.00,0
1007,3.348,25.60,85.00,0
1017,3.344,25.80,87.00,0
1027,3.344,25.60,85.00,0
1037,3.344,25.60,85.00,0
1047,3.344,25.80,87.00,0
1057,3.344,25.60,85.00,0
1067,3.344,25.80,87.00,0
1077,3.344,25.80,87.00,0
1087,3.344,25.60,85.00,0
1097,3.344,25.70,85.00,0
1107,3.344,25.60,85.00,0
1117,3.344,25.70,85.00,0
1127,3.344,25.70,87.00,0
1137,3.344,25.70,85.00,0
1147,3.344,25.70,85.00,0
1157,3.344,25.60,85.00,0
1167,3.348,25.60,85.00,0
1177,3.344,25.70,85.00,0
1187,3.344,25.60,85.00,0
1197,3.348,25.70,85.00,0
1207,3.344,25.60,87.00,0
1217,3.340,25.70,85.00,0
1227,3.344,25.70,87.00,0
1237,3.344,25.60,85.00,0
1247,3.340,25.80,87.00,0
1257,3.344,25.70,85.00,0
1267,3.344,25.60,85.00,0
1277,3.344,25.70,85.00,0
1287,3.344,25.60,85.00,0
1297,3.348,25.70,85.00,0
1307,3.348,25.70,87.00,0
1317,3.344,25.60,85.00,0
1327,3.348,25.70,85.00,0
1337,3.344,25.70,87.00,0
1347,3.344,25.70,85.00,0
1357,3.344,25.80,87.00,0
1367,3.344,25.60,85.00,0
1377,3.344,25.80,87.00,0
1387,3.344,25.70,85.00,0
1397,3.344,25.70,85.00,0
1407,3.344,25.80,87.00,0
1417,3.348,25.70,85.00,0
1427,3.344,25.80,87.00,0
1437,3.340,25.80,87.00,0
1447,3.344,25.70,85.00,0
1457,3.344,25.70,85.00,0
1467,3.344,25.70,85.00,0
1477,3.344,25.60,85.00,0
1487,3.344,25.80,85.00,0
1497,3.344,25.70,85.00,0
1507,3.348,25.80,87.00,0
1517,3.344,25.70,85.00,0
1527,3.344,25.60,85.00,0
1538,3.340,25.70,85.00,0
1548,3.344,25.60,85.00,0
1558,3.344,25.70,85.00,0
1568,3.344,25.80,87.00,0
1578,3.344,25.70,85.00,0
1588,3.344,25.80,87.00,0
1598,3.344,25.60,85.00,0
1608,3.344,25.70,85.00,0
1618,3.344,25.80,87.00,0
1628,3.344,25.70,85.00,0
1638,3.344,25.70,85.00,0
1648,3.344,25.70,85.00,0
1658,3.344,25.60,85.00,0
1668,3.344,25.70,87.00,0
1678,3.344,25.70,85.00,0
1688,3.348,25.80,87.00,0
1698,3.348,25.80,85.00,0
1708,3.344,25.70,85.00,0
1718,3.348,25.80,87.00,0
1728,3.344,25.70,85.00,0
1738,3.344,25.70,85.00,0
1748,3.344,25.70,87.00,0
1758,3.344,25.70,85.00,0
1768,3.344,25.90,87.00,0
1778,3.344,25.60,87.00,0
1788,3.344,25.70,85.00,0
1798,3.344,25.70,87.00,0
1808,3.344,25.60,85.00,0
1818,3.344,25.80,87.00,0
1828,3.344,25.70,87.00,0
1838,3.344,25.60,85.00,0
1848,3.344,25.80,87.00,0
1858,3.344,25.60,85.00,0
1868,3.344,25.70,85.00,0
1878,3.344,25.70,87.00,0
1888,3.344,25.60,85.00,0
1898,3.344,25.70,85.00,0
1908,3.344,25.70,87.00,0
1918,3.344,25.60,85.00,0
1928,3.344,25.80,85.00,0
1938,3.344,25.70,85.00,0
1948,3.344,25.80,87.00,0
1958,3.344,25.70,87.00,0
1968,3.344,25.70,85.00,0
1978,3.344,25.70,85.00,0
1988,3.340,25.60,85.00,0
1998,3.344,25.80,87.00,0
2008,3.344,25.80,87.00,0
2018,3.344,25.60,85.00,0
2028,3.344,25.70,85.00,0
2038,3.344,25.70,85.00,0
2048,3.344,25.70,85.00,0
2058,3.348,25.70,87.00,0
2068,3.344,25.60,85.00,0
2078,3.344,25.70,85.00,0
2088,3.344,25.60,85.00,0
2098,3.344,25.70,85.00,0
2108,3.344,25.70,85.00,0
