timestamp_ms,voltage_V,current_mA,power_mW,marker
2,3.344,25.70,85.00,0
12,3.340,25.60,85.00,0
23,3.340,25.70,85.00,0
33,3.344,25.70,85.00,0
43,3.344,25.60,85.00,0
53,3.344,25.70,85.00,0
63,3.344,25.60,85.00,0
73,3.344,25.60,85.00,0
83,3.344,25.70,85.00,0
93,3.344,25.50,85.00,0
103,3.344,25.60,85.00,0
113,3.344,25.60,85.00,0
123,3.348,25.60,85.00,0
133,3.348,25.70,85.00,0
143,3.344,25.60,85.00,0
153,3.344,25.60,85.00,0
163,3.344,25.60,85.00,0
173,3.344,25.60,85.00,0
183,3.344,25.60,85.00,0
193,3.344,25.60,85.00,0
203,3.344,25.60,85.00,0
213,3.344,25.70,85.00,0
223,3.344,25.60,85.00,0
233,3.344,25.70,85.00,0
243,3.344,25.60,85.00,0
253,3.348,25.70,85.00,0
263,3.344,25.70,87.00,0
273,3.344,25.60,85.00,0
283,3.344,25.70,85.00,0
293,3.348,25.60,85.00,0
303,3.344,25.70,85.00,0
313,3.344,25.70,85.00,0
323,3.344,25.50,85.00,0
333,3.348,25.70,85.00,0
343,3.344,25.50,85.00,0
353,3.348,25.70,85.00,0
363,3.348,25.60,85.00,0
373,3.344,25.50,85.00,0
383,3.344,25.60,85.00,0
393,3.344,25.50,85.00,0
403,3.344,25.60,85.00,0
413,3.344,25.70,85.00,0
423,3.344,25.50,85.00,0
433,3.344,25.70,85.00,0
443,3.344,25.70,85.00,0
453,3.344,25.50,85.00,0
463,3.344,25.70,85.00,0
473,3.344,25.60,85.00,0
483,3.344,25.70,85.00,0
493,3.344,25.70,85.00,0
503,3.344,25.50,85.00,0
513,3.348,25.70,85.00,0
523,3.344,25.50,85.00,0
533,3.344,25.70,85.00,0
543,3.344,25.60,85.00,0
553,3.344,25.50,85.00,0
563,3.348,25.60,85.00,0
573,3.344,25.60,85.00,0
583,3.344,25.50,85.00,0
593,3.344,25.60,85.00,0
603,3.344,25.60,85.00,0
613,3.344,25.70,85.00,0
623,3.344,25.60,85.00,0
633,3.344,25.60,85.00,0
643,3.344,25.60,85.00,0
653,3.344,25.50,85.00,0
663,3.344,25.70,85.00,0
673,3.344,25.50,85.00,0
683,3.348,25.60,85.00,0
693,3.344,25.70,87.00,0
703,3.344,25.50,85.00,0
713,3.344,25.70,85.00,0
723,3.344,25.60,85.00,0
733,3.344,25.50,85.00,0
743,3.348,25.70,85.00,0
753,3.344,25.50,85.00,0
763,3.344,25.70,85.00,0
773,3.344,25.70,85.00,0
783,3.344,25.60,85.00,0
794,3.344,25.60,85.00,0
804,3.344,25.60,85.00,0
814,3.344,25.60,85.00,0
824,3.344,25.70,85.00,0
834,3.344,25.60,85.00,0
844,3.344,25.70,85.00,0
854,3.344,25.60,85.00,0
864,3.344,25.60,85.00,0
874,3.344,25.70,85.00,0
884,3.348,25.50,85.00,0
894,3.344,25.70,85.00,0
904,3.344,25.70,87.00,0
914,3.348,25.60,85.00,0
924,3.344,25.70,87.00,0
934,3.344,25.60,85.00,0
944,3.344,25.60,85.00,0
954,3.348,25.70,85.00,0
964,3.348,25.60,85.00,0
974,3.344,25.70,85.00,0
984,3.344,25.50,85.00,0
994,3.344,25.60,85.00,0
1004,3.344,25.70,85.00,0
1014,3.344,25.50,85.00,0
1024,3.344,25.70,85.00,0
1034,3.344,25.60,85.00,0
1044,3.344,25.60,85.00,0
1054,3.344,25.60,85.00,0
1064,3.348,25.50,85.00,0
1074,3.348,25.60,85.00,0
1084,3.348,25.50,85.00,0
1094,3.348,25.70,85.00,0
1104,3.344,25.60,85.00,0
1114,3.344,25.50,85.00,0
1124,3.348,25.70,87.00,0
1134,3.344,25.60,85.00,0
1144,3.348,25.60,85.00,0
1154,3.344,25.70,85.00,0
1164,3.344,25.60,85.00,0
1174,3.348,25.70,85.00,0
1186,3.344,25.60,85.00,0
1196,3.344,25.60,85.00,0
1206,3.344,25.70,85.00,0
1216,3.344,25.50,85.00,0
1227,3.344,25.60,85.00,0
1237,3.344,25.60,85.00,0
1249,3.340,25.50,85.00,0
1259,3.344,25.50,85.00,0
1269,3.344,25.60,85.00,0
1279,3.344,25.60,85.00,0
1289,3.344,25.70,85.00,0
1299,3.344,25.60,85.00,0
1309,3.344,25.60,85.00,0
1319,3.344,25.70,85.00,0
1329,3.348,25.50,85.00,0
1339,3.344,25.70,85.00,0
1349,3.344,25.60,85.00,0
1359,3.344,25.50,85.00,0
1369,3.348,25.60,85.00,0
1379,3.348,25.60,85.00,0
1389,3.344,25.60,85.00,0
1400,3.344,25.70,85.00,0
1410,3.344,25.60,85.00,0
1420,3.344,25.70,85.00,0
1430,3.344,25.60,85.00,0
1440,3.344,25.60,85.00,0
1450,3.344,25.70,85.00,0
1460,3.344,25.60,85.00,0
1470,3.344,25.60,85.00,0
1480,3.344,25.50,85.00,0
1490,3.344,25.50,85.00,0
1500,3.344,25.70,85.00,0
1510,3.344,25.60,85.00,0
1520,3.344,25.70,85.00,0
1530,3.344,25.60,85.00,0
1540,3.344,25.50,85.00,0
1550,3.344,25.70,85.00,0
1560,3.344,25.60,85.00,0
1570,3.348,25.60,85.00,0
1580,3.348,25.70,87.00,0
1590,3.344,25.60,85.00,0
1600,3.344,25.70,85.00,0
1610,3.344,25.60,85.00,0
1620,3.344,25.60,85.00,0
1630,3.344,25.70,85.00,0
1640,3.348,25.60,85.00,0
1650,3.344,25.70,85.00,0
1660,3.344,25.60,85.00,0
1670,3.344,25.60,85.00,0
1680,3.348,25.60,85.00,0
1690,3.348,25.50,85.00,0
1700,3.344,25.60,85.00,0
1710,3.344,25.60,85.00,0
1720,3.344,25.60,85.00,0
1730,3.344,25.70,85.00,0
1740,3.344,25.60,85.00,0
1750,3.344,25.70,85.00,0
1760,3.344,25.50,85.00,0
1770,3.344,25.60,85.00,0
1780,3.344,25.70,87.00,0
1790,3.348,25.60,85.00,0
1800,3.344,25.60,85.00,0
1810,3.348,25.70,85.00,0
1820,3.348,25.60,85.00,0
1830,3.348,25.70,87.00,0
1840,3.344,25.50,85.00,0
1850,3.348,25.70,85.00,0
1860,3.348,25.60,85.00,0
1870,3.344,25.50,85.00,0
1880,3.344,25.70,87.00,0
1890,3.348,25.50,85.00,0
1900,3.344,25.70,85.00,0
1910,3.344,25.60,85.00,0
1922,3.344,25.50,85.00,0
1932,3.344,25.70,85.00,0
1943,3.344,25.70,85.00,0
1953,3.344,25.60,85.00,0
1963,3.344,25.70,85.00,0
1973,3.340,25.60,85.00,0
1983,3.344,25.60,85.00,0
1993,3.344,25.70,85.00,0
2003,3.344,25.50,85.00,0
2013,3.344,25.70,85.00,0
2023,3.344,25.50,85.00,0
2033,3.344,25.60,85.00,0
2043,3.344,25.60,85.00,0
2053,3.348,25.60,85.00,0
2063,3.344,25.70,85.00,0
2073,3.348,25.60,85.00,0
2083,3.348,25.60,85.00,0
2093,3.344,25.60,85.00,0
2103,3.344,25.60,85.00,0
2113,3.344,25.60,85.00,0
2123,3.344,25.70,87.00,0
2133,3.348,25.50,85.00,0
2143,3.348,25.70,85.00,0
2153,3.344,25.60,85.00,0
2163,3.348,25.70,87.00,0
2173,3.348,25.60,85.00,0
2183,3.344,25.50,85.00,0
2193,3.348,25.70,85.00,0
2203,3.344,25.50,85.00,0
2213,3.344,25.60,85.00,0
2224,3.340,25.70,85.00,0
2234,3.344,25.60,85.00,0
2244,3.344,25.70,85.00,0
2254,3.344,25.60,85.00,0
2264,3.344,25.60,85.00,0
2274,3.344,25.70,85.00,0
2284,3.344,25.60,85.00,0
2294,3.344,25.70,85.00,0
2304,3.348,25.70,87.00,0
2314,3.344,25.60,85.00,0
2324,3.344,25.70,85.00,0
2334,3.344,25.60,85.00,0
2344,3.348,25.70,87.00,0
2354,3.344,25.70,87.00,0
2364,3.344,25.60,85.00,0
2374,3.344,25.70,85.00,0
2384,3.348,25.50,85.00,0
2394,3.348,25.70,87.00,0
2404,3.344,25.60,85.00,0
2414,3.344,25.60,85.00,0
2424,3.344,25.70,85.00,0
2434,3.344,25.50,85.00,0
2444,3.344,25.60,85.00,0
2454,3.344,25.60,85.00,0
2464,3.344,25.50,85.00,0
2474,3.344,25.70,85.00,0
2484,3.344,25.50,85.00,0
2494,3.344,25.70,85.00,0
2504,3.344,25.60,85.00,0
2514,3.344,25.50,85.00,0
2524,3.344,25.60,85.00,0
