timestamp_ms,voltage_V,current_mA,power_mW,marker_ble,marker_wifi,marker_sleep
0,3.320,57.80,192.00,1,0,0
3,3.316,57.80,190.00,1,0,0
5,3.316,57.60,192.00,1,0,0
8,3.316,57.50,190.00,1,0,0
10,3.320,57.50,190.00,1,0,0
13,3.320,57.80,192.00,1,0,0
15,3.316,57.80,192.00,1,0,0
18,3.320,57.80,192.00,1,0,0
20,3.316,57.60,192.00,1,0,0
23,3.316,57.60,192.00,1,0,0
25,3.320,57.50,192.00,1,0,0
28,3.316,57.50,195.00,1,0,0
30,3.300,57.50,190.00,1,0,0
33,3.264,115.80,380.00,1,0,0
35,3.316,57.50,190.00,1,0,0
38,3.316,57.50,190.00,1,0,0
40,3.316,57.60,192.00,1,0,0
42,3.320,57.50,190.00,1,0,0
45,3.316,57.80,192.00,1,0,0
47,3.320,57.70,192.00,1,0,0
50,3.320,57.80,192.00,1,0,0
52,3.320,57.70,192.00,1,0,0
55,3.320,57.60,192.00,1,0,0
67,3.316,57.80,192.00,1,0,0
70,3.320,57.40,190.00,1,0,0
72,3.316,57.60,192.00,1,0,0
75,3.316,57.50,190.00,1,0,0
77,3.316,57.70,192.00,1,0,0
80,3.300,66.60,192.00,1,0,0
82,3.316,115.60,380.00,1,0,0
85,3.316,57.60,192.00,1,0,0
87,3.320,57.50,190.00,1,0,0
90,3.312,57.60,192.00,1,0,0
92,3.316,57.50,192.00,1,0,0
95,3.320,57.80,192.00,1,0,0
97,3.316,57.80,192.00,1,0,0
100,3.316,57.70,192.00,1,0,0
102,3.316,57.50,192.00,1,0,0
104,3.316,57.50,192.00,1,0,0
107,3.316,57.60,192.00,1,0,0
109,3.316,57.40,190.00,1,0,0
112,3.320,57.80,192.00,1,0,0
114,3.316,57.70,192.00,1,0,0
117,3.320,57.70,192.00,1,0,0
129,3.300,62.30,206.00,1,0,0
132,3.312,144.80,306.00,1,0,0
134,3.260,57.50,192.00,1,0,0
137,3.320,57.50,190.00,1,0,0
139,3.308,58.30,193.00,1,0,0
142,3.316,57.60,192.00,1,0,0
144,3.320,57.80,192.00,1,0,0
147,3.316,57.80,192.00,1,0,0
149,3.320,57.80,192.00,1,0,0
152,3.316,57.50,192.00,1,0,0
154,3.316,57.50,190.00,1,0,0
157,3.316,57.60,192.00,1,0,0
159,3.320,57.80,192.00,1,0,0
161,3.316,57.80,192.00,1,0,0
164,3.320,57.80,192.00,1,0,0
166,3.320,57.80,192.00,1,0,0
169,3.316,57.50,190.00,1,0,0
171,3.316,57.60,192.00,1,0,0
184,3.264,64.40,213.00,1,0,0
186,3.320,57.40,192.00,1,0,0
189,3.320,57.70,192.00,1,0,0
191,3.320,57.60,192.00,1,0,0
194,3.320,57.80,192.00,1,0,0
196,3.316,57.70,192.00,1,0,0
199,3.320,57.70,192.00,1,0,0
201,3.320,57.40,190.00,1,0,0
204,3.316,57.50,192.00,1,0,0
206,3.316,57.50,192.00,1,0,0
209,3.320,57.80,192.00,1,0,0
211,3.316,57.70,192.00,1,0,0
214,3.320,57.80,192.00,1,0,0
216,3.316,57.80,190.00,1,0,0
219,3.316,57.50,190.00,1,0,0
221,3.320,57.50,192.00,1,0,0
223,3.316,57.60,192.00,1,0,0
226,3.316,57.80,192.00,1,0,0
228,3.320,67.60,223.00,1,0,0
241,3.316,57.80,192.00,1,0,0
244,3.320,57.80,192.00,1,0,0
