timestamp_ms,voltage_V,current_mA,power_mW,marker
5,3.344,25.70,85.00,0
17,3.344,25.60,85.00,0
27,3.344,25.70,85.00,0
37,3.344,25.60,85.00,0
47,3.344,25.60,85.00,0
57,3.344,25.70,85.00,0
67,3.344,25.70,85.00,0
77,3.344,25.70,85.00,0
87,3.344,25.70,85.00,0
97,3.344,25.60,85.00,0
107,3.344,25.70,85.00,0
117,3.344,25.60,85.00,0
127,3.348,25.70,85.00,0
137,3.344,25.70,85.00,0
147,3.344,25.60,85.00,0
157,3.344,25.70,85.00,0
167,3.344,25.60,85.00,0
177,3.344,25.60,85.00,0
187,3.344,25.70,85.00,0
197,3.344,25.60,85.00,0
207,3.344,25.60,85.00,0
217,3.344,25.60,85.00,0
227,3.344,25.60,85.00,0
237,3.344,25.70,85.00,0
247,3.344,25.60,85.00,0
257,3.344,25.70,85.00,0
267,3.344,25.60,85.00,0
277,3.344,25.50,85.00,0
287,3.344,25.70,85.00,0
297,3.344,25.60,85.00,0
307,3.344,25.70,85.00,0
317,3.344,25.70,85.00,0
327,3.344,25.60,85.00,0
337,3.344,25.70,85.00,0
347,3.344,25.60,85.00,0
357,3.344,25.60,85.00,0
367,3.344,25.70,85.00,0
377,3.344,25.60,85.00,0
387,3.344,25.70,85.00,0
397,3.344,25.50,85.00,0
407,3.344,25.60,85.00,0
418,3.344,25.70,85.00,0
428,3.344,25.60,85.00,0
438,3.344,25.70,85.00,0
448,3.340,25.60,85.00,0
458,3.344,25.60,85.00,0
468,3.340,25.70,85.00,0
478,3.344,25.60,85.00,0
488,3.344,25.70,85.00,0
498,3.344,25.70,85.00,0
508,3.344,25.60,85.00,0
518,3.344,25.70,85.00,0
528,3.344,25.60,85.00,0
538,3.344,25.70,85.00,0
548,3.344,25.70,85.00,0
558,3.344,25.60,85.00,0
568,3.344,25.70,85.00,0
578,3.344,25.60,85.00,0
588,3.344,25.60,85.00,0
598,3.340,25.60,85.00,0
608,3.344,25.60,85.00,0
618,3.344,25.70,85.00,0
628,3.344,25.60,85.00,0
638,3.340,25.60,85.00,0
648,3.344,25.70,85.00,0
658,3.344,25.60,85.00,0
668,3.340,25.70,85.00,0
678,3.348,25.60,85.00,0
688,3.344,25.60,85.00,0
698,3.344,25.70,85.00,0
708,3.344,25.60,85.00,0
718,3.344,25.70,85.00,0
728,3.344,25.70,85.00,0
738,3.348,25.60,85.00,0
748,3.344,25.60,85.00,0
758,3.344,25.60,85.00,0
768,3.344,25.70,85.00,0
778,3.344,25.70,85.00,0
788,3.344,25.60,85.00,0
798,3.340,25.60,85.00,0
808,3.344,25.60,85.00,0
818,3.340,25.70,85.00,0
828,3.344,25.60,85.00,0
838,3.344,25.60,85.00,0
848,3.344,25.70,85.00,0
858,3.344,25.60,85.00,0
868,3.344,25.60,85.00,0
878,3.344,25.70,85.00,0
888,3.344,25.60,85.00,0
898,3.344,25.70,85.00,0
908,3.344,25.60,85.00,0
918,3.344,25.70,85.00,0
928,3.344,25.70,85.00,0
938,3.344,25.60,85.00,0
948,3.348,25.70,85.00,0
958,3.344,25.70,85.00,0
968,3.344,25.60,85.00,0
978,3.344,25.70,85.00,0
988,3.344,25.60,85.00,0
1000,3.344,25.60,85.00,0
1012,3.344,25.70,85.00,0
1023,3.340,25.60,85.00,0
1033,3.344,25.60,85.00,0
1043,3.344,25.70,85.00,0
1053,3.340,25.60,85.00,0
1063,3.344,25.70,85.00,0
1073,3.340,25.70,85.00,0
1083,3.344,25.60,85.00,0
1093,3.344,25.70,85.00,0
1103,3.344,25.60,85.00,0
1113,3.344,25.70,85.00,0
1123,3.344,25.70,85.00,0
1133,3.348,25.60,85.00,0
1143,3.344,25.70,85.00,0
1153,3.344,25.60,85.00,0
1163,3.344,25.60,85.00,0
1173,3.344,25.70,85.00,0
1183,3.344,25.60,85.00,0
1193,3.344,25.70,85.00,0
1203,3.344,25.60,85.00,0
1216,3.344,25.60,85.00,0
1227,3.344,25.70,85.00,0
1237,3.344,25.60,85.00,0
1247,3.344,25.60,85.00,0
1257,3.340,25.70,85.00,0
1267,3.344,25.60,85.00,0
1277,3.344,25.60,85.00,0
1287,3.344,25.70,85.00,0
1297,3.344,25.60,85.00,0
1307,3.344,25.70,85.00,0
1317,3.344,25.60,85.00,0
1327,3.344,25.50,85.00,0
1337,3.344,25.70,85.00,0
1347,3.344,25.60,85.00,0
1357,3.344,25.80,87.00,0
1367,3.344,25.70,85.00,0
1377,3.344,25.60,85.00,0
1387,3.344,25.70,85.00,0
1397,3.344,25.60,85.00,0
1407,3.344,25.70,85.00,0
1417,3.340,25.60,85.00,0
1427,3.344,25.60,85.00,0
1437,3.344,25.70,85.00,0
1447,3.340,25.50,85.00,0
1457,3.344,25.70,85.00,0
1467,3.344,25.70,85.00,0
1477,3.344,25.50,85.00,0
1487,3.344,25.70,85.00,0
1497,3.344,25.60,85.00,0
1507,3.344,25.70,85.00,0
1517,3.344,25.70,85.00,0
1527,3.344,25.60,85.00,0
1537,3.344,25.70,85.00,0
1547,3.344,25.60,85.00,0
1557,3.344,25.60,85.00,0
1567,3.344,25.80,87.00,0
1577,3.344,25.70,85.00,0
1587,3.348,25.70,85.00,0
1597,3.344,25.60,85.00,0
1607,3.344,25.60,85.00,0
1617,3.344,25.70,85.00,0
1627,3.344,25.60,85.00,0
1639,3.340,25.70,85.00,0
1649,3.340,25.70,85.00,0
1659,3.344,25.60,85.00,0
1669,3.344,25.70,85.00,0
1679,3.344,25.60,85.00,0
1689,3.340,25.60,85.00,0
1699,3.340,25.70,85.00,0
1709,3.344,25.60,85.00,0
1719,3.344,25.70,85.00,0
1729,3.344,25.60,85.00,0
1739,3.344,25.60,85.00,0
1749,3.344,25.70,85.00,0
1759,3.344,25.60,85.00,0
1769,3.344,25.70,85.00,0
1779,3.344,25.70,85.00,0
1789,3.344,25.60,85.00,0
1799,3.344,25.70,85.00,0
1809,3.344,25.60,85.00,0
1819,3.344,25.70,85.00,0
1832,3.340,25.60,85.00,0
1843,3.340,25.60,85.00,0
1853,3.344,25.60,85.00,0
1863,3.344,25.70,85.00,0
1873,3.340,25.60,85.00,0
1883,3.340,25.70,85.00,0
1893,3.344,25.60,85.00,0
1903,3.344,25.60,85.00,0
1913,3.344,25.70,85.00,0
1923,3.344,25.60,85.00,0
1933,3.344,25.70,85.00,0
1943,3.344,25.60,85.00,0
1953,3.344,25.60,85.00,0
1963,3.344,25.80,87.00,0
1973,3.344,25.60,85.00,0
1983,3.344,25.70,85.00,0
1993,3.344,25.60,85.00,0
2003,3.344,25.60,85.00,0
2013,3.344,25.70,85.00,0
2023,3.344,25.50,85.00,0
2033,3.344,25.70,85.00,0
2043,3.344,25.70,85.00,0
2053,3.340,25.60,85.00,0
2063,3.344,25.70,85.00,0
2073,3.344,25.60,85.00,0
2083,3.340,25.70,85.00,0
2093,3.340,25.70,85.00,0
2103,3.344,25.60,85.00,0
2113,3.344,25.70,85.00,0
2123,3.344,25.60,85.00,0
2133,3.344,25.60,85.00,0
2143,3.348,25.60,85.00,0
2153,3.344,25.60,85.00,0
2163,3.344,25.70,85.00,0
2173,3.344,25.60,85.00,0
2183,3.344,25.60,85.00,0
2193,3.344,25.70,85.00,0
2203,3.344,25.60,85.00,0
2213,3.344,25.70,85.00,0
2223,3.344,25.70,85.00,0
2233,3.340,25.60,85.00,0
2243,3.340,25.60,85.00,0
2253,3.344,25.50,85.00,0
2263,3.340,25.70,85.00,0
2273,3.344,25.70,85.00,0
2283,3.340,25.60,85.00,0
2293,3.344,25.80,87.00,0
2303,3.340,25.50,85.00,0
2313,3.344,25.70,85.00,0
2323,3.344,25.70,85.00,0
2333,3.344,25.60,85.00,0
2343,3.344,25.70,85.00,0
2353,3.344,25.60,85.00,0
2363,3.344,25.60,85.00,0
2373,3.344,25.70,85.00,0
2383,3.344,25.60,85.00,0
2393,3.344,25.70,85.00,0
2403,3.344,25.70,85.00,0
2413,3.344,25.60,85.00,0
2423,3.344,25.70,85.00,0
2433,3.344,25.60,85.00,0
2443,3.344,25.60,85.00,0
2453,3.340,25.70,85.00,0
2463,3.344,25.60,85.00,0
2473,3.340,25.70,85.00,0
2483,3.344,25.60,85.00,0
2493,3.340,25.70,85.00,0
2503,3.344,25.80,87.00,0
2513,3.344,25.60,85.00,0
2523,3.340,25.60,85.00,0
2533,3.340,25.60,85.00,0
2543,3.344,25.60,85.00,0
2553,3.344,25.70,85.00,0
2563,3.340,25.50,85.00,0
2573,3.344,25.70,85.00,0
2583,3.340,25.60,85.00,0
2593,3.344,25.60,85.00,0
2603,3.340,25.70,85.00,0
2613,3.340,25.60,85.00,0
2623,3.344,25.70,85.00,0
2633,3.340,25.70,85.00,0
2643,3.344,25.60,85.00,0
2653,3.344,25.70,85.00,0
2663,3.344,25.60,85.00,0
2673,3.344,25.70,85.00,0
2683,3.344,25.70,85.00,0
2693,3.344,25.60,85.00,0
2703,3.344,25.70,85.00,0
2713,3.344,25.60,85.00,0
2723,3.344,25.70,85.00,0
2733,3.344,25.80,87.00,0
2744,3.344,25.60,85.00,0
2754,3.344,25.70,85.00,0
2764,3.340,25.60,85.00,0
2774,3.344,25.60,85.00,0
2784,3.344,25.70,85.00,0
2794,3.344,25.60,85.00,0
2804,3.340,25.70,85.00,0
2814,3.340,25.60,85.00,0
2824,3.340,25.60,85.00,0
2834,3.340,25.80,87.00,0
2844,3.340,25.60,85.00,0
2854,3.344,25.70,85.00,0
2864,3.344,25.70,85.00,0
2874,3.344,25.60,85.00,0
2884,3.344,25.70,85.00,0
2894,3.344,25.60,85.00,0
2904,3.344,25.60,85.00,0
2914,3.340,25.70,85.00,0
2924,3.344,25.50,85.00,0
2934,3.344,25.70,85.00,0
2944,3.344,25.50,85.00,0
2954,3.340,25.70,85.00,0
2964,3.340,25.70,85.00,0
2974,3.340,25.60,85.00,0
2984,3.340,25.70,85.00,0
2994,3.340,25.50,85.00,0
3004,3.344,25.70,85.00,0
3014,3.340,25.70,85.00,0
3024,3.340,25.60,85.00,0
3034,3.344,25.70,85.00,0
3044,3.344,25.70,85.00,0
3054,3.344,25.60,85.00,0
3064,3.344,25.70,85.00,0
3074,3.344,25.50,85.00,0
3084,3.344,25.70,85.00,0
3094,3.344,25.60,85.00,0
3104,3.344,25.60,85.00,0
3114,3.344,25.80,87.00,0
3124,3.344,25.60,85.00,0
3134,3.344,25.70,85.00,0
3144,3.344,25.70,85.00,0
3154,3.340,25.60,85.00,0
3164,3.340,25.70,85.00,0
3174,3.340,25.60,85.00,0
3184,3.344,25.60,85.00,0
3194,3.344,25.70,85.00,0
3204,3.344,25.60,85.00,0
3214,3.340,25.70,85.00,0
3224,3.340,25.60,85.00,0
3234,3.344,25.60,85.00,0
3244,3.344,25.70,85.00,0
3254,3.340,25.60,85.00,0
3264,3.344,25.70,85.00,0
3274,3.344,25.60,85.00,0
3284,3.344,25.70,85.00,0
3294,3.344,25.70,85.00,0
3304,3.344,25.50,85.00,0
3314,3.344,25.70,85.00,0
3324,3.348,25.70,85.00,0
3334,3.344,25.60,85.00,0
3344,3.344,25.70,85.00,0
3354,3.344,25.60,85.00,0
