timestamp_ms,voltage_V,current_mA,power_mW,marker
2,3.344,25.50,85.00,0
14,3.344,25.60,85.00,0
24,3.344,25.60,85.00,0
34,3.344,25.50,85.00,0
44,3.340,25.70,85.00,0
54,3.340,25.50,85.00,0
64,3.344,25.50,85.00,0
74,3.344,25.60,85.00,0
84,3.344,25.40,85.00,0
94,3.344,25.60,85.00,0
104,3.344,25.60,85.00,0
114,3.344,25.50,85.00,0
124,3.344,25.60,85.00,0
134,3.344,25.50,85.00,0
144,3.344,25.60,85.00,0
154,3.344,25.50,85.00,0
164,3.344,25.50,85.00,0
174,3.344,25.60,85.00,0
184,3.344,25.40,85.00,0
194,3.344,25.60,85.00,0
204,3.344,25.50,85.00,0
214,3.344,25.50,85.00,0
224,3.344,25.60,85.00,0
234,3.344,25.50,85.00,0
244,3.344,25.70,85.00,0
254,3.344,25.60,85.00,0
264,3.344,25.50,85.00,0
274,3.344,25.70,85.00,0
284,3.344,25.50,85.00,0
294,3.344,25.60,85.00,0
304,3.344,25.60,85.00,0
314,3.344,25.50,85.00,0
324,3.344,25.60,85.00,0
334,3.344,25.50,85.00,0
344,3.344,25.60,85.00,0
354,3.348,25.60,85.00,0
364,3.348,25.60,85.00,0
374,3.344,25.60,85.00,0
384,3.344,25.50,85.00,0
394,3.344,25.50,85.00,0
404,3.344,25.60,85.00,0
414,3.344,25.50,85.00,0
424,3.344,25.60,85.00,0
434,3.344,25.50,85.00,0
444,3.340,25.40,85.00,0
454,3.344,25.60,85.00,0
464,3.344,25.40,85.00,0
474,3.344,25.60,85.00,0
484,3.344,25.60,85.00,0
494,3.344,25.50,85.00,0
504,3.344,25.60,85.00,0
514,3.344,25.40,85.00,0
524,3.344,25.60,85.00,0
534,3.344,25.60,85.00,0
544,3.344,25.50,85.00,0
554,3.344,25.60,85.00,0
564,3.344,25.50,85.00,0
574,3.344,25.50,85.00,0
584,3.348,25.60,85.00,0
594,3.344,25.50,85.00,0
604,3.344,25.60,85.00,0
614,3.344,25.50,85.00,0
624,3.344,25.60,85.00,0
634,3.344,25.50,85.00,0
644,3.344,25.50,85.00,0
654,3.348,25.60,85.00,0
664,3.344,25.50,85.00,0
674,3.344,25.50,85.00,0
684,3.344,25.60,85.00,0
694,3.344,25.50,85.00,0
704,3.344,25.60,85.00,0
714,3.344,25.60,85.00,0
724,3.344,25.50,85.00,0
734,3.340,25.60,85.00,0
744,3.344,25.50,85.00,0
754,3.344,25.60,85.00,0
764,3.344,25.60,85.00,0
774,3.348,25.50,85.00,0
784,3.344,25.60,85.00,0
794,3.344,25.50,85.00,0
804,3.344,25.50,85.00,0
814,3.344,25.60,85.00,0
824,3.344,25.50,85.00,0
834,3.344,25.60,85.00,0
844,3.344,25.50,85.00,0
854,3.344,25.50,85.00,0
864,3.348,25.60,85.00,0
874,3.344,25.50,85.00,0
884,3.344,25.60,85.00,0
894,3.344,25.50,85.00,0
904,3.344,25.50,85.00,0
914,3.344,25.60,85.00,0
924,3.348,25.50,85.00,0
934,3.344,25.60,85.00,0
944,3.344,25.50,85.00,0
954,3.344,25.50,85.00,0
964,3.344,25.70,85.00,0
974,3.344,25.50,85.00,0
984,3.344,25.60,85.00,0
994,3.344,25.50,85.00,0
1004,3.344,25.50,85.00,0
1014,3.344,25.60,85.00,0
1024,3.344,25.50,85.00,0
1034,3.344,25.60,85.00,0
1044,3.344,25.60,85.00,0
1054,3.344,25.40,85.00,0
1064,3.344,25.60,85.00,0
1074,3.344,25.50,85.00,0
1084,3.344,25.50,85.00,0
1094,3.344,25.60,85.00,0
1104,3.344,25.50,85.00,0
1114,3.344,25.50,85.00,0
1124,3.344,25.50,85.00,0
1134,3.344,25.50,85.00,0
1144,3.344,25.60,85.00,0
1154,3.344,25.50,85.00,0
1164,3.344,25.60,85.00,0
1174,3.344,25.50,85.00,0
1184,3.344,25.50,85.00,0
1194,3.344,25.60,85.00,0
1204,3.344,25.50,85.00,0
1215,3.340,25.50,85.00,0
1225,3.340,25.70,85.00,0
1235,3.340,25.50,85.00,0
1245,3.340,25.60,85.00,0
1255,3.340,25.50,85.00,0
1265,3.344,25.60,85.00,0
1275,3.344,25.60,85.00,0
1285,3.344,25.50,85.00,0
1295,3.344,25.60,85.00,0
1305,3.344,25.50,85.00,0
1315,3.344,25.50,85.00,0
1325,3.344,25.70,85.00,0
1335,3.344,25.50,85.00,0
1345,3.344,25.60,85.00,0
1355,3.344,25.40,85.00,0
1365,3.344,25.50,85.00,0
1375,3.344,25.60,85.00,0
1385,3.344,25.40,85.00,0
1395,3.344,25.60,85.00,0
1405,3.344,25.50,85.00,0
1415,3.344,25.50,85.00,0
1425,3.344,25.60,85.00,0
1435,3.344,25.50,85.00,0
1445,3.344,25.60,85.00,0
1455,3.344,25.60,85.00,0
1465,3.344,25.50,85.00,0
1475,3.344,25.60,85.00,0
1485,3.344,25.50,85.00,0
1495,3.344,25.60,85.00,0
1505,3.344,25.70,85.00,0
1515,3.344,25.50,85.00,0
1525,3.344,25.60,85.00,0
1535,3.344,25.50,85.00,0
1545,3.344,25.60,85.00,0
1555,3.344,25.60,85.00,0
1565,3.344,25.40,85.00,0
1575,3.344,25.60,85.00,0
1585,3.344,25.50,85.00,0
1595,3.344,25.50,85.00,0
1605,3.344,25.60,85.00,0
1615,3.348,25.50,85.00,0
1625,3.344,25.60,85.00,0
1635,3.344,25.50,85.00,0
1645,3.344,25.40,85.00,0
1655,3.344,25.60,85.00,0
1665,3.344,25.40,85.00,0
1675,3.344,25.60,85.00,0
1685,3.344,25.60,85.00,0
1695,3.344,25.50,85.00,0
1705,3.344,25.60,85.00,0
1715,3.340,25.50,85.00,0
1725,3.344,25.60,85.00,0
1735,3.344,25.50,85.00,0
1745,3.344,25.40,85.00,0
1755,3.344,25.50,85.00,0
1765,3.344,25.50,85.00,0
1775,3.344,25.60,85.00,0
1785,3.344,25.60,85.00,0
1795,3.344,25.50,85.00,0
1805,3.344,25.60,85.00,0
1815,3.344,25.50,85.00,0
1825,3.344,25.50,85.00,0
1835,3.344,25.60,85.00,0
1845,3.344,25.50,85.00,0
1855,3.344,25.60,85.00,0
1865,3.344,25.50,85.00,0
1875,3.344,25.50,85.00,0
1885,3.344,25.50,85.00,0
1895,3.344,25.40,85.00,0
1905,3.344,25.60,85.00,0
1915,3.344,25.60,85.00,0
1925,3.344,25.50,85.00,0
1935,3.344,25.60,85.00,0
1945,3.344,25.50,85.00,0
1955,3.344,25.60,85.00,0
1965,3.344,25.70,85.00,0
1975,3.344,25.50,85.00,0
1985,3.344,25.60,85.00,0
1995,3.344,25.50,85.00,0
2005,3.344,25.60,85.00,0
2015,3.344,25.60,85.00,0
2025,3.340,25.50,85.00,0
2035,3.344,25.50,85.00,0
2045,3.344,25.50,85.00,0
2055,3.344,25.60,85.00,0
2065,3.344,25.60,85.00,0
2075,3.344,25.40,85.00,0
2085,3.344,25.60,85.00,0
2095,3.344,25.60,85.00,0
2105,3.344,25.50,85.00,0
2115,3.344,25.60,85.00,0
2125,3.344,25.50,85.00,0
2135,3.344,25.60,85.00,0
2145,3.344,25.50,85.00,0
2155,3.344,25.50,85.00,0
2165,3.344,25.60,85.00,0
2175,3.344,25.50,85.00,0
2185,3.344,25.60,85.00,0
2195,3.344,25.60,85.00,0
2205,3.344,25.50,85.00,0
2215,3.344,25.60,85.00,0
2225,3.344,25.50,85.00,0
2235,3.344,25.60,85.00,0
2245,3.344,25.60,85.00,0
2255,3.344,25.40,85.00,0
2265,3.344,25.60,85.00,0
2275,3.344,25.50,85.00,0
2285,3.344,25.60,85.00,0
2295,3.344,25.60,85.00,0
2305,3.344,25.50,85.00,0
2315,3.344,25.60,85.00,0
2325,3.344,25.60,85.00,0
2335,3.344,25.50,85.00,0
2345,3.344,25.60,85.00,0
2355,3.344,25.40,85.00,0
2365,3.344,25.50,85.00,0
2375,3.344,25.50,85.00,0
2385,3.344,25.40,85.00,0
2395,3.344,25.60,85.00,0
2405,3.344,25.50,85.00,0
2415,3.344,25.60,85.00,0
2425,3.344,25.60,85.00,0
2435,3.344,25.40,85.00,0
2445,3.344,25.70,85.00,0
2455,3.344,25.50,85.00,0
2465,3.344,25.60,85.00,0
2475,3.344,25.60,85.00,0
2485,3.344,25.50,85.00,0
2495,3.344,25.50,85.00,0
2505,3.344,25.50,85.00,0
2515,3.344,25.60,85.00,0
2525,3.344,25.60,85.00,0
2535,3.344,25.40,85.00,0
2545,3.344,25.60,85.00,0
2555,3.344,25.50,85.00,0
2565,3.344,25.60,85.00,0
2575,3.344,25.60,85.00,0
2585,3.344,25.40,85.00,0
2595,3.344,25.60,85.00,0
2605,3.344,25.50,85.00,0
2615,3.344,25.50,85.00,0
2625,3.344,25.60,85.00,0
