timestamp_ms,voltage_V,current_mA,power_mW,marker_ble,marker_wifi,marker_sleep
0,3.316,57.90,192.00,1,0,0
3,3.316,57.90,192.00,1,0,0
5,3.316,57.90,192.00,1,0,0
8,3.316,57.60,192.00,1,0,0
10,3.316,57.60,192.00,1,0,0
13,3.316,57.60,192.00,1,0,0
15,3.316,57.90,192.00,1,0,0
18,3.316,57.90,192.00,1,0,0
20,3.316,57.90,192.00,1,0,0
22,3.316,57.90,192.00,1,0,0
25,3.316,57.60,192.00,1,0,0
27,3.316,89.70,298.00,1,0,0
30,3.316,57.50,192.00,1,0,0
32,3.316,57.90,192.00,1,0,0
35,3.316,57.90,192.00,1,0,0
37,3.316,58.70,192.00,1,0,0
40,3.316,57.60,192.00,1,0,0
42,3.316,57.50,190.00,1,0,0
45,3.316,57.60,192.00,1,0,0
47,3.316,57.90,192.00,1,0,0
50,3.316,57.90,192.00,1,0,0
52,3.316,57.90,192.00,1,0,0
55,3.316,58.00,192.00,1,0,0
57,3.316,57.60,192.00,1,0,0
70,3.316,57.80,192.00,1,0,0
72,3.316,57.70,192.00,1,0,0
75,3.316,57.60,192.00,1,0,0
77,3.316,86.70,287.00,1,0,0
80,3.320,57.50,190.00,1,0,0
82,3.316,57.80,192.00,1,0,0
84,3.316,57.80,192.00,1,0,0
87,3.316,58.70,195.00,1,0,0
89,3.316,57.60,190.00,1,0,0
92,3.316,57.50,190.00,1,0,0
94,3.316,57.50,190.00,1,0,0
97,3.320,57.90,192.00,1,0,0
99,3.316,57.80,192.00,1,0,0
102,3.316,57.90,192.00,1,0,0
104,3.316,57.90,192.00,1,0,0
107,3.316,57.60,192.00,1,0,0
109,3.316,57.60,192.00,1,0,0
112,3.316,57.50,190.00,1,0,0
114,3.316,57.80,192.00,1,0,0
117,3.316,57.80,192.00,1,0,0
119,3.316,57.80,192.00,1,0,0
132,3.316,57.80,192.00,1,0,0
134,3.316,57.80,192.00,1,0,0
137,3.316,58.70,195.00,1,0,0
139,3.316,57.60,192.00,1,0,0
142,3.316,57.50,190.00,1,0,0
144,3.316,57.50,190.00,1,0,0
146,3.316,57.90,192.00,1,0,0
149,3.316,57.80,192.00,1,0,0
151,3.316,57.90,192.00,1,0,0
154,3.316,57.50,190.00,1,0,0
156,3.316,57.50,190.00,1,0,0
159,3.316,57.50,190.00,1,0,0
161,3.316,57.50,190.00,1,0,0
164,3.316,57.80,192.00,1,0,0
166,3.316,57.80,192.00,1,0,0
169,3.316,57.80,192.00,1,0,0
171,3.316,57.50,190.00,1,0,0
174,3.316,57.50,192.00,1,0,0
176,3.316,57.60,190.00,1,0,0
189,3.316,57.60,192.00,1,0,0
191,3.316,57.50,190.00,1,0,0
194,3.316,57.60,192.00,1,0,0
196,3.316,57.90,192.00,1,0,0
199,3.316,57.80,192.00,1,0,0
201,3.316,57.80,192.00,1,0,0
204,3.316,57.60,190.00,1,0,0
206,3.316,57.50,190.00,1,0,0
209,3.316,57.50,190.00,1,0,0
211,3.316,57.50,192.00,1,0,0
213,3.316,57.80,192.00,1,0,0
216,3.316,57.80,192.00,1,0,0
218,3.316,57.80,192.00,1,0,0
221,3.320,57.60,192.00,1,0,0
223,3.316,57.60,192.00,1,0,0
226,3.316,57.60,190.00,1,0,0
228,3.312,57.80,192.00,1,0,0
231,3.316,57.80,192.00,1,0,0
233,3.316,57.90,192.00,1,0,0
246,3.316,57.80,192.00,1,0,0
248,3.316,57.90,192.00,1,0,0
251,3.316,57.90,192.00,1,0,0
253,3.316,57.50,192.00,1,0,0
256,3.316,57.60,192.00,1,0,0
258,3.316,57.50,190.00,1,0,0
261,3.316,57.80,192.00,1,0,0
263,3.316,57.90,192.00,1,0,0
266,3.316,57.80,192.00,1,0,0
268,3.316,57.80,192.00,1,0,0
271,3.316,57.60,190.00,1,0,0
273,3.316,57.60,192.00,1,0,0
276,3.316,57.50,190.00,1,0,0
278,3.308,73.90,192.00,1,0,0
280,3.316,57.80,192.00,1,0,0
283,3.316,57.80,192.00,1,0,0
285,3.316,57.70,190.00,1,0,0
288,3.316,57.60,192.00,1,0,0
290,3.316,57.60,192.00,1,0,0
303,3.316,57.50,190.00,1,0,0
305,3.316,57.60,192.00,1,0,0
308,3.316,57.60,192.00,1,0,0
310,3.316,57.90,192.00,1,0,0
313,3.316,57.90,192.00,1,0,0
315,3.316,57.80,192.00,1,0,0
318,3.316,57.60,192.00,1,0,0
320,3.320,57.50,190.00,1,0,0
323,3.316,57.60,192.00,1,0,0
325,3.316,57.60,192.00,1,0,0
328,3.300,61.40,203.00,1,0,0
330,3.316,57.80,192.00,1,0,0
333,3.316,57.80,192.00,1,0,0
335,3.316,57.50,190.00,1,0,0
338,3.316,57.50,190.00,1,0,0
340,3.316,57.60,192.00,1,0,0
342,3.316,57.80,192.00,1,0,0
345,3.316,57.80,192.00,1,0,0
347,3.316,57.80,192.00,1,0,0
360,3.316,57.80,192.00,1,0,0
363,3.316,57.90,192.00,1,0,0
365,3.316,57.80,192.00,1,0,0
368,3.316,57.80,190.00,1,0,0
370,3.316,57.60,192.00,1,0,0
372,3.316,57.60,192.00,1,0,0
375,3.316,57.50,192.00,1,0,0
377,3.316,58.80,195.00,1,0,0
380,3.320,57.70,192.00,1,0,0
382,3.316,57.80,192.00,1,0,0
385,3.316,57.50,190.00,1,0,0
387,3.316,57.60,192.00,1,0,0
390,3.316,57.60,190.00,1,0,0
392,3.316,57.90,192.00,1,0,0
395,3.316,57.80,192.00,1,0,0
397,3.316,57.80,192.00,1,0,0
400,3.316,57.70,192.00,1,0,0
402,3.316,57.70,192.00,1,0,0
405,3.316,57.60,192.00,1,0,0
417,3.316,57.60,192.00,1,0,0
420,3.316,57.60,192.00,1,0,0
422,3.316,57.60,192.00,1,0,0
425,3.316,57.80,192.00,1,0,0
427,3.316,57.80,192.00,1,0,0
430,3.316,57.80,192.00,1,0,0
432,3.316,57.90,192.00,1,0,0
435,3.316,57.50,192.00,1,0,0
437,3.316,57.50,190.00,1,0,0
439,3.316,57.50,190.00,1,0,0
442,3.316,57.80,192.00,1,0,0
444,3.316,57.90,192.00,1,0,0
447,3.316,57.80,192.00,1,0,0
449,3.316,57.80,190.00,1,0,0
452,3.316,57.50,190.00,1,0,0
454,3.316,57.60,192.00,1,0,0
457,3.316,57.60,192.00,1,0,0
459,3.316,57.90,192.00,1,0,0
462,3.316,57.90,192.00,1,0,0
474,3.316,57.90,192.00,1,0,0
477,3.316,57.90,190.00,1,0,0
479,3.316,57.80,192.00,1,0,0
482,3.316,57.80,192.00,1,0,0
484,3.316,57.60,192.00,1,0,0
487,3.316,57.50,192.00,1,0,0
489,3.316,57.50,190.00,1,0,0
492,3.316,57.90,192.00,1,0,0
494,3.320,57.80,192.00,1,0,0
497,3.316,57.80,192.00,1,0,0
499,3.316,57.50,190.00,1,0,0
502,3.316,57.70,192.00,1,0,0
504,3.320,57.50,190.00,1,0,0
506,3.316,57.60,192.00,1,0,0
509,3.316,57.90,192.00,1,0,0
511,3.316,57.80,192.00,1,0,0
514,3.316,57.90,192.00,1,0,0
516,3.316,57.60,192.00,1,0,0
519,3.320,57.50,190.00,1,0,0
531,3.316,57.80,190.00,1,0,0
534,3.316,57.60,192.00,1,0,0
536,3.316,57.60,192.00,1,0,0
539,3.316,57.60,192.00,1,0,0
541,3.320,57.90,192.00,1,0,0
544,3.316,57.90,192.00,1,0,0
551,3.320,57.50,192.00,1,0,0
554,3.316,57.60,192.00,1,0,0
556,3.320,57.90,192.00,1,0,0
559,3.316,57.80,192.00,1,0,0
561,3.320,57.90,192.00,1,0,0
564,3.320,57.80,192.00,1,0,0
566,3.320,57.60,192.00,1,0,0
568,3.320,57.60,192.00,1,0,0
571,3.316,57.60,192.00,1,0,0
573,3.316,57.90,192.00,1,0,0
576,3.316,57.90,192.00,1,0,0
578,3.296,58.00,192.00,1,0,0
581,3.316,57.60,192.00,1,0,0
583,3.316,57.60,192.00,1,0,0
586,3.316,57.60,192.00,1,0,0
588,3.316,57.60,192.00,1,0,0
591,3.316,57.90,192.00,1,0,0
593,3.316,57.80,192.00,1,0,0
596,3.316,57.90,192.00,1,0,0
608,3.316,57.90,192.00,1,0,0
611,3.316,57.80,192.00,1,0,0
613,3.316,57.80,192.00,1,0,0
616,3.316,57.50,190.00,1,0,0
618,3.316,57.50,190.00,1,0,0
621,3.316,57.50,190.00,1,0,0
623,3.316,57.80,192.00,1,0,0
626,3.320,57.80,192.00,1,0,0
628,3.300,58.00,192.00,1,0,0
631,3.316,57.60,190.00,1,0,0
633,3.316,57.60,192.00,1,0,0
635,3.316,57.50,190.00,1,0,0
638,3.320,57.50,192.00,1,0,0
640,3.316,57.90,192.00,1,0,0
643,3.316,57.90,192.00,1,0,0
645,3.316,57.90,192.00,1,0,0
648,3.316,57.50,190.00,1,0,0
650,3.316,57.60,192.00,1,0,0
653,3.316,57.60,192.00,1,0,0
665,3.316,57.50,192.00,1,0,0
