timestamp_ms,voltage_V,current_mA,power_mW,marker_ble,marker_wifi,marker_sleep
0,3.312,57.80,192.00,1,0,0
3,3.312,57.70,192.00,1,0,0
5,3.312,57.40,190.00,1,0,0
8,3.316,57.40,190.00,1,0,0
10,3.312,57.50,190.00,1,0,0
13,3.316,57.80,192.00,1,0,0
15,3.312,57.80,192.00,1,0,0
18,3.312,57.70,192.00,1,0,0
20,3.312,57.70,192.00,1,0,0
23,3.312,57.40,190.00,1,0,0
25,3.312,57.40,190.00,1,0,0
28,3.312,57.40,190.00,1,0,0
30,3.312,57.70,192.00,1,0,0
33,3.312,57.70,192.00,1,0,0
35,3.312,57.80,192.00,1,0,0
37,3.312,57.50,190.00,1,0,0
40,3.312,57.50,190.00,1,0,0
42,3.316,57.40,190.00,1,0,0
45,3.312,57.40,192.00,1,0,0
47,3.312,57.80,192.00,1,0,0
50,3.312,57.80,192.00,1,0,0
52,3.312,57.80,192.00,1,0,0
55,3.312,57.40,190.00,1,0,0
57,3.316,57.40,190.00,1,0,0
70,3.316,57.50,190.00,1,0,0
72,3.312,57.40,190.00,1,0,0
75,3.312,57.40,190.00,1,0,0
77,3.312,57.40,190.00,1,0,0
80,3.312,57.80,192.00,1,0,0
82,3.312,57.70,192.00,1,0,0
85,3.316,57.70,192.00,1,0,0
87,3.312,57.40,190.00,1,0,0
90,3.312,57.40,190.00,1,0,0
92,3.312,57.50,190.00,1,0,0
95,3.312,57.60,190.00,1,0,0
97,3.316,57.80,192.00,1,0,0
100,3.312,57.80,192.00,1,0,0
102,3.312,57.70,192.00,1,0,0
105,3.312,57.40,190.00,1,0,0
107,3.316,57.40,190.00,1,0,0
109,3.312,59.60,197.00,1,0,0
112,3.312,57.60,192.00,1,0,0
114,3.312,57.70,192.00,1,0,0
117,3.312,57.70,192.00,1,0,0
119,3.312,57.70,190.00,1,0,0
132,3.316,57.70,192.00,1,0,0
134,3.316,57.80,192.00,1,0,0
137,3.312,57.40,190.00,1,0,0
139,3.312,57.40,190.00,1,0,0
142,3.312,57.40,190.00,1,0,0
144,3.312,57.80,192.00,1,0,0
147,3.316,57.70,192.00,1,0,0
149,3.316,57.80,192.00,1,0,0
152,3.316,57.60,190.00,1,0,0
154,3.316,57.40,190.00,1,0,0
157,3.312,57.40,190.00,1,0,0
159,3.312,62.00,205.00,1,0,0
162,3.312,57.70,192.00,1,0,0
164,3.316,57.70,192.00,1,0,0
167,3.312,57.70,192.00,1,0,0
169,3.312,57.50,190.00,1,0,0
172,3.312,57.40,190.00,1,0,0
174,3.312,57.40,190.00,1,0,0
176,3.312,57.60,192.00,1,0,0
189,3.312,57.40,190.00,1,0,0
192,3.312,57.50,190.00,1,0,0
194,3.312,57.80,192.00,1,0,0
197,3.312,57.80,192.00,1,0,0
199,3.312,57.80,192.00,1,0,0
201,3.312,57.70,190.00,1,0,0
204,3.316,57.40,190.00,1,0,0
206,3.312,57.40,190.00,1,0,0
209,3.312,57.40,210.00,1,0,0
211,3.296,57.70,192.00,1,0,0
214,3.312,57.70,192.00,1,0,0
216,3.316,57.80,192.00,1,0,0
219,3.316,57.50,190.00,1,0,0
221,3.312,57.40,190.00,1,0,0
224,3.312,57.40,190.00,1,0,0
226,3.312,57.70,192.00,1,0,0
229,3.312,57.70,192.00,1,0,0
231,3.316,57.80,192.00,1,0,0
234,3.316,57.80,192.00,1,0,0
246,3.312,57.70,192.00,1,0,0
249,3.316,57.70,192.00,1,0,0
251,3.312,57.40,190.00,1,0,0
254,3.312,57.40,190.00,1,0,0
256,3.312,57.40,190.00,1,0,0
259,3.312,57.40,190.00,1,0,0
261,3.296,57.80,192.00,1,0,0
264,3.312,57.70,192.00,1,0,0
266,3.312,57.70,192.00,1,0,0
268,3.312,57.40,190.00,1,0,0
271,3.312,57.40,190.00,1,0,0
273,3.312,57.40,190.00,1,0,0
276,3.312,57.60,192.00,1,0,0
278,3.312,57.70,192.00,1,0,0
281,3.316,57.70,192.00,1,0,0
283,3.312,57.70,190.00,1,0,0
286,3.316,57.40,190.00,1,0,0
288,3.312,57.40,190.00,1,0,0
291,3.312,57.50,190.00,1,0,0
303,3.316,57.40,190.00,1,0,0
306,3.312,57.40,190.00,1,0,0
308,3.312,57.70,192.00,1,0,0
311,3.296,58.70,195.00,1,0,0
313,3.316,57.70,192.00,1,0,0
316,3.312,57.70,192.00,1,0,0
318,3.312,57.40,190.00,1,0,0
321,3.312,57.40,190.00,1,0,0
323,3.312,57.40,190.00,1,0,0
326,3.316,57.70,192.00,1,0,0
328,3.316,57.80,192.00,1,0,0
331,3.316,57.70,192.00,1,0,0
333,3.312,57.60,192.00,1,0,0
335,3.312,57.40,190.00,1,0,0
338,3.312,57.50,190.00,1,0,0
340,3.312,57.40,190.00,1,0,0
343,3.316,57.70,192.00,1,0,0
345,3.312,57.70,192.00,1,0,0
348,3.316,57.80,192.00,1,0,0
360,3.316,57.80,192.00,1,0,0
363,3.312,57.70,192.00,1,0,0
365,3.312,57.70,190.00,1,0,0
368,3.312,57.40,190.00,1,0,0
370,3.316,57.40,190.00,1,0,0
373,3.312,57.40,190.00,1,0,0
375,3.312,57.80,192.00,1,0,0
378,3.312,57.70,192.00,1,0,0
380,3.312,57.80,192.00,1,0,0
383,3.312,57.40,190.00,1,0,0
385,3.316,57.50,190.00,1,0,0
388,3.312,57.40,190.00,1,0,0
390,3.312,57.60,190.00,1,0,0
