timestamp_ms,voltage_V,current_mA,power_mW,marker_ble,marker_wifi,marker_sleep
0,3.292,98.10,323.00,1,0,0
3,3.292,98.30,323.00,1,0,0
5,3.292,97.40,323.00,1,0,0
7,3.292,97.80,323.00,1,0,0
10,3.292,97.70,323.00,1,0,0
12,3.292,97.20,319.00,1,0,0
15,3.292,98.60,324.00,1,0,0
17,3.292,98.50,324.00,1,0,0
20,3.292,98.90,324.00,1,0,0
22,3.296,97.30,321.00,1,0,0
25,3.292,99.00,326.00,1,0,0
27,3.296,99.80,344.00,1,0,0
30,3.280,94.50,311.00,1,0,0
32,3.292,99.30,328.00,1,0,0
35,3.296,97.30,324.00,1,0,0
37,3.296,91.90,303.00,1,0,0
40,3.292,92.40,305.00,1,0,0
42,3.292,97.30,403.00,1,0,0
45,3.292,98.00,323.00,1,0,0
47,3.292,97.20,321.00,1,0,0
49,3.292,98.30,324.00,1,0,0
52,3.296,98.40,323.00,1,0,0
54,3.296,98.10,323.00,1,0,0
57,3.296,98.00,323.00,1,0,0
69,3.296,98.80,326.00,1,0,0
72,3.292,98.10,323.00,1,0,0
74,3.296,98.40,324.00,1,0,0
77,3.292,97.50,321.00,1,0,0
79,3.296,98.00,323.00,1,0,0
82,3.296,94.30,310.00,1,0,0
84,3.292,91.20,300.00,1,0,0
87,3.292,97.80,324.00,1,0,0
89,3.296,98.40,324.00,1,0,0
92,3.296,98.30,324.00,1,0,0
94,3.292,98.20,323.00,1,0,0
97,3.296,97.30,321.00,1,0,0
99,3.296,97.90,323.00,1,0,0
102,3.296,98.20,324.00,1,0,0
104,3.296,97.50,321.00,1,0,0
107,3.296,97.30,321.00,1,0,0
109,3.296,98.60,324.00,1,0,0
111,3.296,98.10,321.00,1,0,0
114,3.296,97.10,319.00,1,0,0
116,3.292,97.20,321.00,1,0,0
119,3.296,98.00,324.00,1,0,0
132,3.292,90.80,303.00,1,0,0
134,3.296,98.20,324.00,1,0,0
136,3.296,97.60,321.00,1,0,0
139,3.296,99.20,303.00,1,0,0
141,3.292,90.50,298.00,1,0,0
144,3.296,97.10,319.00,1,0,0
146,3.296,97.90,319.00,1,0,0
149,3.296,97.10,321.00,1,0,0
151,3.296,98.10,323.00,1,0,0
154,3.292,98.30,324.00,1,0,0
156,3.296,98.30,323.00,1,0,0
159,3.292,97.90,323.00,1,0,0
161,3.292,97.50,321.00,1,0,0
164,3.288,117.20,326.00,1,0,0
166,3.296,97.80,323.00,1,0,0
169,3.296,97.30,321.00,1,0,0
171,3.296,98.20,324.00,1,0,0
174,3.296,98.30,324.00,1,0,0
176,3.296,101.20,334.00,1,0,0
189,3.292,98.20,324.00,1,0,0
191,3.296,98.10,323.00,1,0,0
194,3.296,98.20,324.00,1,0,0
196,3.296,98.00,323.00,1,0,0
199,3.296,98.00,323.00,1,0,0
201,3.292,97.00,323.00,1,0,0
203,3.296,97.80,323.00,1,0,0
206,3.296,98.50,324.00,1,0,0
208,3.296,97.60,319.00,1,0,0
211,3.292,97.00,319.00,1,0,0
213,3.292,97.20,319.00,1,0,0
216,3.296,97.20,319.00,1,0,0
218,3.292,97.20,321.00,1,0,0
221,3.296,98.60,324.00,1,0,0
223,3.296,97.50,321.00,1,0,0
226,3.296,97.40,321.00,1,0,0
228,3.292,98.90,326.00,1,0,0
231,3.296,98.90,326.00,1,0,0
233,3.296,91.00,300.00,1,0,0
246,3.280,97.20,319.00,1,0,0
248,3.292,97.10,319.00,1,0,0
251,3.292,98.00,323.00,1,0,0
253,3.296,98.20,323.00,1,0,0
256,3.296,98.30,324.00,1,0,0
258,3.296,98.10,323.00,1,0,0
261,3.292,97.20,321.00,1,0,0
263,3.296,97.30,321.00,1,0,0
266,3.296,97.80,323.00,1,0,0
268,3.296,97.80,323.00,1,0,0
270,3.292,100.90,333.00,1,0,0
273,3.296,98.20,324.00,1,0,0
275,3.292,99.10,324.00,1,0,0
278,3.292,102.80,339.00,1,0,0
280,3.292,97.10,319.00,1,0,0
283,3.296,102.40,323.00,1,0,0
285,3.292,98.10,323.00,1,0,0
288,3.292,91.30,300.00,1,0,0
300,3.292,97.20,319.00,1,0,0
303,3.296,97.20,323.00,1,0,0
305,3.292,98.10,324.00,1,0,0
308,3.296,98.90,326.00,1,0,0
310,3.296,97.50,321.00,1,0,0
313,3.292,97.20,321.00,1,0,0
315,3.296,97.30,321.00,1,0,0
318,3.292,97.40,321.00,1,0,0
320,3.296,97.20,316.00,1,0,0
323,3.296,104.70,344.00,1,0,0
325,3.296,98.40,324.00,1,0,0
328,3.296,98.00,323.00,1,0,0
330,3.292,98.90,326.00,1,0,0
333,3.296,98.40,324.00,1,0,0
335,3.296,94.90,298.00,1,0,0
338,3.292,97.60,321.00,1,0,0
340,3.292,97.40,321.00,1,0,0
342,3.296,98.00,306.00,1,0,0
345,3.292,91.90,303.00,1,0,0
358,3.296,98.80,326.00,1,0,0
360,3.296,97.40,321.00,1,0,0
363,3.292,97.10,318.00,1,0,0
365,3.292,97.40,323.00,1,0,0
367,3.296,97.80,323.00,1,0,0
370,3.296,97.80,323.00,1,0,0
372,3.296,97.40,321.00,1,0,0
379,3.292,97.40,321.00,1,0,0
382,3.288,106.40,351.00,1,0,0
384,3.292,97.70,321.00,1,0,0
387,3.292,93.60,308.00,1,0,0
389,3.292,91.10,300.00,1,0,0
392,3.292,98.10,323.00,1,0,0
394,3.296,98.10,323.00,1,0,0
396,3.296,98.60,324.00,1,0,0
399,3.292,99.30,324.00,1,0,0
401,3.296,98.10,323.00,1,0,0
404,3.284,97.30,321.00,1,0,0
406,3.296,97.90,323.00,1,0,0
409,3.292,98.10,323.00,1,0,0
411,3.292,98.10,323.00,1,0,0
414,3.292,97.60,321.00,1,0,0
416,3.292,97.20,319.00,1,0,0
419,3.292,97.50,321.00,1,0,0
421,3.292,97.20,319.00,1,0,0
424,3.296,97.20,319.00,1,0,0
436,3.296,99.00,326.00,1,0,0
439,3.292,90.30,297.00,1,0,0
441,3.292,97.30,321.00,1,0,0
444,3.276,97.60,323.00,1,0,0
446,3.296,91.50,301.00,1,0,0
449,3.292,90.10,297.00,1,0,0
451,3.292,97.20,321.00,1,0,0
454,3.296,99.10,326.00,1,0,0
456,3.296,97.80,323.00,1,0,0
459,3.296,97.10,323.00,1,0,0
461,3.292,97.10,319.00,1,0,0
464,3.292,99.00,326.00,1,0,0
466,3.292,97.30,319.00,1,0,0
468,3.292,98.20,323.00,1,0,0
471,3.292,97.60,321.00,1,0,0
473,3.296,97.70,321.00,1,0,0
476,3.292,97.30,321.00,1,0,0
478,3.292,98.90,326.00,1,0,0
481,3.296,100.30,331.00,1,0,0
493,3.292,91.20,300.00,1,0,0
496,3.292,97.20,336.00,1,0,0
498,3.296,98.10,323.00,1,0,0
501,3.292,98.00,323.00,1,0,0
503,3.292,98.40,323.00,1,0,0
506,3.292,97.70,321.00,1,0,0
508,3.292,97.90,323.00,1,0,0
511,3.292,98.00,324.00,1,0,0
513,3.292,98.10,323.00,1,0,0
516,3.292,97.20,319.00,1,0,0
518,3.296,99.80,321.00,1,0,0
521,3.292,97.20,319.00,1,0,0
523,3.284,122.80,405.00,1,0,0
526,3.292,97.10,323.00,1,0,0
528,3.296,98.20,323.00,1,0,0
531,3.292,98.50,324.00,1,0,0
533,3.292,98.00,323.00,1,0,0
535,3.296,98.40,326.00,1,0,0
538,3.296,98.60,324.00,1,0,0
551,3.292,90.10,297.00,1,0,0
553,3.292,97.10,319.00,1,0,0
555,3.292,97.10,323.00,1,0,0
558,3.292,97.90,323.00,1,0,0
560,3.292,97.30,321.00,1,0,0
563,3.296,102.30,385.00,1,0,0
565,3.292,97.10,319.00,1,0,0
568,3.296,98.70,326.00,1,0,0
570,3.292,97.50,324.00,1,0,0
573,3.296,97.20,321.00,1,0,0
575,3.296,97.70,323.00,1,0,0
578,3.296,97.70,323.00,1,0,0
580,3.296,98.00,323.00,1,0,0
583,3.296,97.90,323.00,1,0,0
585,3.292,97.40,321.00,1,0,0
588,3.296,97.70,319.00,1,0,0
590,3.280,98.80,326.00,1,0,0
593,3.292,91.40,301.00,1,0,0
595,3.292,95.90,321.00,1,0,0
608,3.296,97.30,319.00,1,0,0
610,3.292,98.20,324.00,1,0,0
613,3.296,98.00,323.00,1,0,0
615,3.296,98.10,323.00,1,0,0
618,3.296,97.40,321.00,1,0,0
620,3.296,97.70,323.00,1,0,0
622,3.292,97.20,319.00,1,0,0
625,3.296,97.20,319.00,1,0,0
627,3.292,102.70,339.00,1,0,0
630,3.296,98.30,324.00,1,0,0
632,3.296,98.60,324.00,1,0,0
635,3.296,97.30,321.00,1,0,0
637,3.292,97.60,321.00,1,0,0
640,3.296,98.90,326.00,1,0,0
642,3.296,91.60,301.00,1,0,0
645,3.292,115.50,380.00,1,0,0
647,3.296,97.60,326.00,1,0,0
650,3.292,98.30,324.00,1,0,0
662,3.296,97.20,321.00,1,0,0
665,3.296,98.10,323.00,1,0,0
667,3.296,97.10,319.00,1,0,0
670,3.292,97.10,319.00,1,0,0
672,3.292,97.10,319.00,1,0,0
675,3.296,98.00,328.00,1,0,0
677,3.296,97.60,321.00,1,0,0
680,3.296,97.40,321.00,1,0,0
682,3.296,94.00,396.00,1,0,0
685,3.292,97.60,321.00,1,0,0
687,3.292,98.40,324.00,1,0,0
690,3.296,101.60,334.00,1,0,0
692,3.292,97.30,319.00,1,0,0
694,3.292,93.20,306.00,1,0,0
697,3.292,91.40,301.00,1,0,0
699,3.292,98.20,319.00,1,0,0
702,3.292,98.20,323.00,1,0,0
704,3.292,97.90,323.00,1,0,0
707,3.296,97.80,324.00,1,0,0
719,3.296,98.00,323.00,1,0,0
722,3.292,97.90,321.00,1,0,0
724,3.292,98.10,323.00,1,0,0
727,3.296,99.40,323.00,1,0,0
729,3.292,98.30,324.00,1,0,0
732,3.292,98.20,323.00,1,0,0
734,3.292,98.60,324.00,1,0,0
737,3.292,98.40,323.00,1,0,0
739,3.292,98.00,323.00,1,0,0
742,3.292,99.20,326.00,1,0,0
744,3.292,99.10,310.00,1,0,0
747,3.292,90.30,298.00,1,0,0
749,3.288,105.40,346.00,1,0,0
752,3.284,98.80,331.00,1,0,0
754,3.292,92.00,303.00,1,0,0
757,3.292,93.20,306.00,1,0,0
759,3.296,98.10,323.00,1,0,0
761,3.292,100.50,331.00,1,0,0
774,3.292,98.10,323.00,1,0,0
777,3.296,101.90,336.00,1,0,0
779,3.296,98.00,323.00,1,0,0
782,3.296,97.80,323.00,1,0,0
784,3.296,96.10,316.00,1,0,0
787,3.296,95.70,321.00,1,0,0
789,3.292,97.80,323.00,1,0,0
791,3.292,97.90,323.00,1,0,0
794,3.296,98.10,323.00,1,0,0
796,3.292,98.00,323.00,1,0,0
799,3.292,98.20,323.00,1,0,0
801,3.292,96.90,319.00,1,0,0
804,3.288,91.20,321.00,1,0,0
806,3.292,99.50,328.00,1,0,0
809,3.292,97.80,323.00,1,0,0
811,3.292,98.20,323.00,1,0,0
814,3.292,98.30,324.00,1,0,0
816,3.292,98.10,323.00,1,0,0
819,3.296,98.60,324.00,1,0,0
831,3.296,98.60,334.00,1,0,0
834,3.292,98.20,324.00,1,0,0
836,3.292,98.20,323.00,1,0,0
839,3.296,98.40,324.00,1,0,0
841,3.296,98.10,321.00,1,0,0
844,3.296,98.10,323.00,1,0,0
846,3.296,98.90,326.00,1,0,0
849,3.292,90.70,306.00,1,0,0
851,3.296,98.00,323.00,1,0,0
854,3.292,97.40,321.00,1,0,0
856,3.296,91.60,303.00,1,0,0
858,3.296,91.00,300.00,1,0,0
861,3.292,97.20,321.00,1,0,0
863,3.292,97.30,318.00,1,0,0
866,3.292,100.70,333.00,1,0,0
868,3.292,97.70,321.00,1,0,0
871,3.292,98.00,321.00,1,0,0
873,3.292,98.40,324.00,1,0,0
876,3.296,98.20,323.00,1,0,0
888,3.296,99.20,328.00,1,0,0
891,3.292,97.50,321.00,1,0,0
893,3.292,100.20,326.00,1,0,0
896,3.292,98.40,324.00,1,0,0
898,3.292,98.00,323.00,1,0,0
901,3.296,92.90,300.00,1,0,0
903,3.292,98.00,323.00,1,0,0
906,3.296,97.30,321.00,1,0,0
908,3.292,98.40,324.00,1,0,0
911,3.292,98.20,323.00,1,0,0
913,3.296,98.00,323.00,1,0,0
916,3.296,97.10,319.00,1,0,0
918,3.292,98.00,323.00,1,0,0
921,3.292,98.00,323.00,1,0,0
923,3.292,104.00,323.00,1,0,0
925,3.296,97.30,321.00,1,0,0
928,3.292,97.70,321.00,1,0,0
930,3.292,97.10,319.00,1,0,0
943,3.292,97.80,323.00,1,0,0
946,3.296,98.90,324.00,1,0,0
948,3.296,98.30,324.00,1,0,0
950,3.292,90.70,298.00,1,0,0
953,3.296,88.80,323.00,1,0,0
955,3.280,101.80,334.00,1,0,0
958,3.280,105.20,346.00,1,0,0
960,3.292,91.70,323.00,1,0,0
963,3.292,102.00,334.00,1,0,0
965,3.280,121.40,398.00,1,0,0
968,3.280,101.80,329.00,1,0,0
970,3.292,97.60,321.00,1,0,0
973,3.296,98.10,323.00,1,0,0
975,3.292,97.50,321.00,1,0,0
978,3.292,97.10,319.00,1,0,0
980,3.292,99.20,326.00,1,0,0
983,3.292,97.20,321.00,1,0,0
985,3.296,100.40,331.00,1,0,0
998,3.292,97.80,323.00,1,0,0
1000,3.292,98.50,324.00,1,0,0
1003,3.292,91.80,306.00,1,0,0
1005,3.292,98.20,324.00,1,0,0
1008,3.292,111.80,367.00,1,0,0
1010,3.296,98.50,324.00,1,0,0
1013,3.296,98.10,323.00,1,0,0
1015,3.292,98.30,324.00,1,0,0
1018,3.292,97.10,319.00,1,0,0
1020,3.296,97.30,323.00,1,0,0
1022,3.296,98.00,323.00,1,0,0
1025,3.292,97.60,321.00,1,0,0
1027,3.296,97.70,321.00,1,0,0
1030,3.292,97.20,319.00,1,0,0
1032,3.292,97.10,319.00,1,0,0
1035,3.292,97.50,321.00,1,0,0
1048,3.292,98.70,331.00,1,0,0
1050,3.296,98.90,326.00,1,0,0
1052,3.292,91.90,303.00,1,0,0
1055,3.292,98.20,319.00,1,0,0
1057,3.296,97.00,321.00,1,0,0
1060,3.296,92.20,303.00,1,0,0
1062,3.292,92.00,303.00,1,0,0
1065,3.292,97.00,318.00,1,0,0
1067,3.296,98.60,324.00,1,0,0
1070,3.296,98.50,324.00,1,0,0
1072,3.292,97.10,321.00,1,0,0
1075,3.292,98.10,323.00,1,0,0
1077,3.292,97.30,321.00,1,0,0
1080,3.292,97.10,321.00,1,0,0
1082,3.296,97.80,323.00,1,0,0
1085,3.296,96.10,316.00,1,0,0
1097,3.292,97.60,319.00,1,0,0
1100,3.292,98.00,324.00,1,0,0
1102,3.292,98.50,324.00,1,0,0
1105,3.296,91.30,301.00,1,0,0
1107,3.292,97.50,321.00,1,0,0
1110,3.296,98.20,324.00,1,0,0
1112,3.296,98.20,323.00,1,0,0
1115,3.296,98.10,323.00,1,0,0
1117,3.296,98.10,324.00,1,0,0
1119,3.296,96.90,319.00,1,0,0
1122,3.296,97.90,323.00,1,0,0
1124,3.296,98.00,336.00,1,0,0
1127,3.296,98.00,323.00,1,0,0
1129,3.296,98.00,323.00,1,0,0
1132,3.292,97.30,321.00,1,0,0
1134,3.292,97.20,319.00,1,0,0
1147,3.296,97.80,323.00,1,0,0
1149,3.296,98.10,323.00,1,0,0
1152,3.296,98.90,326.00,1,0,0
1154,3.296,90.50,298.00,1,0,0
1157,3.292,97.10,319.00,1,0,0
1159,3.292,97.30,326.00,1,0,0
1162,3.296,98.60,324.00,1,0,0
1164,3.292,91.80,301.00,1,0,0
1167,3.292,97.20,331.00,1,0,0
1169,3.280,97.20,319.00,1,0,0
1172,3.292,97.30,321.00,1,0,0
1174,3.292,97.10,319.00,1,0,0
1177,3.292,98.00,324.00,1,0,0
1179,3.292,97.20,321.00,1,0,0
1182,3.296,97.60,321.00,1,0,0
1184,3.292,96.90,323.00,1,0,0
1197,3.296,98.20,329.00,1,0,0
1199,3.292,97.70,323.00,1,0,0
1202,3.296,99.00,326.00,1,0,0
1204,3.296,97.30,321.00,1,0,0
1207,3.296,97.80,323.00,1,0,0
1209,3.292,91.20,300.00,1,0,0
1212,3.296,97.00,319.00,1,0,0
1214,3.292,98.30,324.00,1,0,0
1216,3.296,98.60,324.00,1,0,0
1219,3.296,98.90,324.00,1,0,0
1221,3.296,97.10,319.00,1,0,0
1224,3.292,97.50,321.00,1,0,0
1226,3.296,98.20,324.00,1,0,0
1229,3.296,98.40,324.00,1,0,0
1231,3.296,105.10,346.00,1,0,0
1234,3.280,105.20,346.00,1,0,0
1246,3.280,105.90,349.00,1,0,0
1249,3.288,98.60,321.00,1,0,0
1251,3.216,143.30,470.00,1,0,0
1254,3.296,103.50,341.00,1,0,0
1256,3.296,99.00,298.00,1,0,0
1259,3.292,97.10,319.00,1,0,0
1261,3.292,98.20,323.00,1,0,0
1264,3.296,98.00,324.00,1,0,0
1266,3.296,91.90,303.00,1,0,0
1269,3.292,96.90,319.00,1,0,0
1271,3.292,97.50,321.00,1,0,0
1274,3.292,97.20,321.00,1,0,0
1276,3.296,97.10,319.00,1,0,0
1279,3.292,98.40,323.00,1,0,0
1281,3.296,97.10,319.00,1,0,0
1284,3.296,97.30,321.00,1,0,0
1296,3.292,98.40,324.00,1,0,0
1299,3.296,98.20,324.00,1,0,0
1301,3.292,97.80,321.00,1,0,0
1304,3.284,98.00,323.00,1,0,0
1306,3.292,98.00,323.00,1,0,0
1309,3.296,97.90,323.00,1,0,0
1311,3.292,91.20,300.00,1,0,0
1313,3.292,97.10,319.00,1,0,0
1316,3.296,97.90,324.00,1,0,0
1318,3.296,98.40,324.00,1,0,0
1321,3.296,98.10,323.00,1,0,0
1323,3.296,98.20,321.00,1,0,0
1326,3.292,97.20,319.00,1,0,0
1328,3.292,100.30,331.00,1,0,0
1331,3.292,98.30,324.00,1,0,0
1333,3.296,98.00,323.00,1,0,0
1346,3.292,97.40,323.00,1,0,0
1348,3.292,98.40,324.00,1,0,0
1351,3.292,98.40,324.00,1,0,0
1353,3.296,97.90,323.00,1,0,0
1356,3.296,98.60,324.00,1,0,0
1358,3.296,98.20,324.00,1,0,0
1361,3.292,91.00,318.00,1,0,0
1363,3.292,96.70,318.00,1,0,0
1366,3.296,97.70,323.00,1,0,0
1368,3.296,104.70,303.00,1,0,0
1371,3.292,114.80,378.00,1,0,0
1373,3.296,97.10,319.00,1,0,0
1376,3.296,97.10,319.00,1,0,0
1378,3.292,97.40,321.00,1,0,0
1381,3.296,97.80,323.00,1,0,0
1383,3.296,98.40,319.00,1,0,0
1396,3.292,97.80,323.00,1,0,0
1398,3.296,97.40,324.00,1,0,0
1401,3.292,98.30,324.00,1,0,0
1403,3.292,97.50,321.00,1,0,0
1406,3.292,111.60,328.00,1,0,0
1408,3.296,122.70,405.00,1,0,0
1411,3.292,99.30,328.00,1,0,0
1413,3.292,91.30,323.00,1,0,0
1415,3.296,102.70,339.00,1,0,0
1418,3.292,97.60,321.00,1,0,0
1420,3.296,98.10,336.00,1,0,0
1423,3.292,98.00,323.00,1,0,0
1425,3.296,98.10,323.00,1,0,0
1428,3.292,97.40,321.00,1,0,0
1430,3.292,98.00,323.00,1,0,0
1433,3.296,98.20,324.00,1,0,0
1445,3.296,97.40,321.00,1,0,0
1448,3.292,120.50,396.00,1,0,0
1450,3.292,98.00,324.00,1,0,0
1453,3.292,98.20,324.00,1,0,0
1455,3.296,99.30,328.00,1,0,0
1458,3.296,99.70,326.00,1,0,0
1460,3.296,98.30,324.00,1,0,0
1463,3.292,90.20,297.00,1,0,0
1465,3.292,97.20,321.00,1,0,0
1468,3.296,97.30,321.00,1,0,0
1470,3.296,99.10,326.00,1,0,0
1473,3.292,97.50,323.00,1,0,0
1475,3.292,97.80,323.00,1,0,0
1478,3.296,97.60,321.00,1,0,0
1480,3.300,100.80,321.00,1,0,0
1482,3.292,98.10,323.00,1,0,0
1495,3.296,97.20,321.00,1,0,0
1498,3.292,97.50,321.00,1,0,0
1500,3.292,97.30,321.00,1,0,0
1503,3.296,99.00,326.00,1,0,0
1505,3.292,97.50,321.00,1,0,0
1508,3.292,98.10,323.00,1,0,0
1510,3.292,97.30,321.00,1,0,0
1512,3.292,98.00,323.00,1,0,0
1515,3.292,98.00,323.00,1,0,0
1517,3.296,91.30,311.00,1,0,0
1520,3.296,97.20,319.00,1,0,0
1522,3.292,98.40,324.00,1,0,0
1525,3.292,98.30,324.00,1,0,0
1527,3.296,102.60,338.00,1,0,0
1530,3.292,100.10,329.00,1,0,0
1532,3.288,104.70,331.00,1,0,0
1545,3.292,97.60,321.00,1,0,0
1547,3.292,96.90,319.00,1,0,0
1550,3.292,97.80,323.00,1,0,0
1552,3.292,97.90,323.00,1,0,0
1555,3.296,98.40,324.00,1,0,0
1557,3.292,97.80,323.00,1,0,0
1560,3.296,98.90,326.00,1,0,0
1562,3.296,96.60,326.00,1,0,0
1565,3.292,90.50,298.00,1,0,0
1567,3.292,97.20,319.00,1,0,0
1570,3.292,98.00,321.00,1,0,0
1572,3.292,91.30,300.00,1,0,0
1575,3.292,91.30,300.00,1,0,0
1577,3.296,101.10,333.00,1,0,0
1580,3.296,97.10,319.00,1,0,0
1582,3.292,97.10,319.00,1,0,0
1595,3.292,98.30,324.00,1,0,0
1597,3.292,97.00,326.00,1,0,0
1600,3.296,97.90,323.00,1,0,0
1602,3.292,97.20,319.00,1,0,0
1605,3.296,99.20,328.00,1,0,0
1607,3.296,97.80,336.00,1,0,0
1609,3.288,101.70,334.00,1,0,0
1612,3.292,97.50,321.00,1,0,0
1614,3.296,97.30,323.00,1,0,0
1617,3.292,91.20,300.00,1,0,0
1619,3.296,98.50,324.00,1,0,0
1622,3.292,97.10,319.00,1,0,0
1624,3.296,100.80,333.00,1,0,0
1627,3.296,97.40,321.00,1,0,0
1629,3.292,98.30,324.00,1,0,0
1632,3.296,97.10,319.00,1,0,0
1644,3.296,97.30,321.00,1,0,0
1647,3.296,97.30,321.00,1,0,0
1649,3.292,97.10,319.00,1,0,0
1652,3.292,97.10,319.00,1,0,0
1654,3.292,97.60,321.00,1,0,0
1657,3.296,98.70,324.00,1,0,0
1659,3.296,98.00,323.00,1,0,0
1662,3.292,98.80,326.00,1,0,0
1664,3.296,99.00,326.00,1,0,0
1667,3.296,91.20,300.00,1,0,0
1669,3.292,97.60,321.00,1,0,0
1672,3.296,97.80,323.00,1,0,0
1674,3.292,97.30,326.00,1,0,0
1677,3.296,91.60,301.00,1,0,0
1679,3.296,100.60,331.00,1,0,0
1681,3.296,95.50,321.00,1,0,0
1694,3.288,105.30,338.00,1,0,0
1697,3.296,97.70,321.00,1,0,0
1699,3.280,100.20,329.00,1,0,0
1702,3.296,97.90,323.00,1,0,0
1704,3.292,97.10,319.00,1,0,0
1706,3.296,99.00,326.00,1,0,0
1709,3.296,96.90,324.00,1,0,0
1711,3.292,97.40,321.00,1,0,0
1714,3.296,97.20,319.00,1,0,0
1716,3.292,97.10,319.00,1,0,0
1719,3.292,91.70,300.00,1,0,0
1721,3.296,98.10,323.00,1,0,0
