timestamp_ms,voltage_V,current_mA,power_mW,marker_ble,marker_wifi,marker_sleep
0,3.292,98.80,319.00,1,0,0
2,3.288,96.50,318.00,1,0,0
5,3.288,97.40,319.00,1,0,0
7,3.292,98.00,308.00,1,0,0
10,3.288,96.00,316.00,1,0,0
12,3.288,100.20,329.00,1,0,0
15,3.288,96.10,316.00,1,0,0
17,3.292,97.40,321.00,1,0,0
20,3.288,96.60,318.00,1,0,0
22,3.288,98.10,323.00,1,0,0
25,3.288,98.70,324.00,1,0,0
27,3.288,96.90,318.00,1,0,0
30,3.288,90.10,297.00,1,0,0
32,3.292,96.10,316.00,1,0,0
34,3.292,100.30,331.00,1,0,0
37,3.288,96.60,318.00,1,0,0
39,3.288,96.10,316.00,1,0,0
42,3.288,96.30,316.00,1,0,0
44,3.292,97.00,319.00,1,0,0
47,3.288,96.40,318.00,1,0,0
49,3.288,101.20,331.00,1,0,0
52,3.288,96.90,318.00,1,0,0
54,3.288,96.60,321.00,1,0,0
67,3.292,96.70,328.00,1,0,0
69,3.292,98.40,323.00,1,0,0
72,3.288,98.20,323.00,1,0,0
74,3.292,97.40,319.00,1,0,0
77,3.288,96.50,318.00,1,0,0
79,3.292,96.30,316.00,1,0,0
82,3.288,96.10,316.00,1,0,0
89,3.288,97.40,319.00,1,0,0
92,3.288,96.30,316.00,1,0,0
94,3.288,97.80,323.00,1,0,0
97,3.292,95.40,329.00,1,0,0
99,3.292,117.40,387.00,1,0,0
102,3.288,96.50,318.00,1,0,0
104,3.288,99.00,326.00,1,0,0
106,3.288,97.40,319.00,1,0,0
109,3.288,99.60,328.00,1,0,0
111,3.292,96.90,319.00,1,0,0
114,3.288,96.60,328.00,1,0,0
116,3.292,97.60,321.00,1,0,0
119,3.292,99.70,328.00,1,0,0
121,3.288,100.50,331.00,1,0,0
124,3.292,101.00,333.00,1,0,0
126,3.288,100.30,329.00,1,0,0
129,3.288,96.10,316.00,1,0,0
131,3.288,90.20,297.00,1,0,0
134,3.292,95.40,315.00,1,0,0
146,3.276,96.70,318.00,1,0,0
149,3.288,96.50,347.00,1,0,0
151,3.268,97.10,319.00,1,0,0
154,3.288,99.00,326.00,1,0,0
156,3.288,97.20,329.00,1,0,0
159,3.288,96.00,315.00,1,0,0
161,3.288,99.70,328.00,1,0,0
164,3.292,96.10,316.00,1,0,0
166,3.292,98.40,319.00,1,0,0
169,3.288,97.20,319.00,1,0,0
171,3.288,99.80,328.00,1,0,0
174,3.288,95.30,318.00,1,0,0
176,3.288,96.00,316.00,1,0,0
178,3.288,96.40,316.00,1,0,0
181,3.288,96.60,318.00,1,0,0
183,3.288,105.40,346.00,1,0,0
186,3.288,98.80,324.00,1,0,0
188,3.292,96.60,319.00,1,0,0
191,3.288,96.10,316.00,1,0,0
203,3.292,100.20,329.00,1,0,0
206,3.292,97.20,319.00,1,0,0
208,3.292,99.90,329.00,1,0,0
211,3.292,96.20,328.00,1,0,0
213,3.288,99.60,328.00,1,0,0
216,3.288,97.10,319.00,1,0,0
218,3.292,98.20,323.00,1,0,0
221,3.292,98.40,323.00,1,0,0
223,3.288,96.90,319.00,1,0,0
226,3.292,99.70,315.00,1,0,0
228,3.288,98.60,324.00,1,0,0
231,3.288,96.60,318.00,1,0,0
233,3.288,93.30,297.00,1,0,0
236,3.288,96.50,318.00,1,0,0
238,3.288,98.60,324.00,1,0,0
240,3.288,99.40,324.00,1,0,0
243,3.288,95.90,315.00,1,0,0
245,3.288,99.10,326.00,1,0,0
248,3.288,96.80,324.00,1,0,0
261,3.288,96.20,316.00,1,0,0
263,3.292,99.30,318.00,1,0,0
266,3.292,97.70,321.00,1,0,0
268,3.292,94.10,310.00,1,0,0
270,3.288,98.00,338.00,1,0,0
273,3.292,100.20,329.00,1,0,0
275,3.292,96.70,318.00,1,0,0
278,3.292,97.00,319.00,1,0,0
280,3.292,98.00,323.00,1,0,0
283,3.288,96.80,318.00,1,0,0
285,3.288,97.30,324.00,1,0,0
288,3.292,100.10,329.00,1,0,0
290,3.288,96.60,318.00,1,0,0
293,3.288,96.70,321.00,1,0,0
295,3.292,96.90,319.00,1,0,0
298,3.288,97.00,319.00,1,0,0
300,3.288,106.90,319.00,1,0,0
303,3.288,100.80,331.00,1,0,0
315,3.292,98.70,324.00,1,0,0
318,3.292,97.30,319.00,1,0,0
320,3.288,96.60,318.00,1,0,0
323,3.292,98.40,316.00,1,0,0
325,3.292,96.90,318.00,1,0,0
328,3.288,96.50,318.00,1,0,0
330,3.288,97.40,326.00,1,0,0
333,3.292,98.00,323.00,1,0,0
335,3.292,95.60,315.00,1,0,0
337,3.292,90.20,315.00,1,0,0
340,3.292,95.90,315.00,1,0,0
342,3.288,96.50,318.00,1,0,0
345,3.292,96.80,318.00,1,0,0
347,3.288,97.90,321.00,1,0,0
350,3.288,103.40,341.00,1,0,0
352,3.288,98.10,316.00,1,0,0
355,3.292,96.20,316.00,1,0,0
357,3.292,96.30,316.00,1,0,0
360,3.292,97.20,324.00,1,0,0
372,3.292,99.60,328.00,1,0,0
375,3.292,97.60,319.00,1,0,0
377,3.292,98.20,323.00,1,0,0
380,3.292,98.50,324.00,1,0,0
382,3.288,92.00,318.00,1,0,0
385,3.288,96.50,318.00,1,0,0
387,3.292,96.10,316.00,1,0,0
390,3.292,96.00,316.00,1,0,0
392,3.292,96.80,318.00,1,0,0
395,3.288,96.80,318.00,1,0,0
397,3.288,97.50,328.00,1,0,0
400,3.288,123.90,408.00,1,0,0
402,3.288,96.30,316.00,1,0,0
404,3.292,96.00,316.00,1,0,0
407,3.292,97.10,319.00,1,0,0
409,3.288,96.90,318.00,1,0,0
412,3.288,97.50,319.00,1,0,0
414,3.288,97.50,321.00,1,0,0
417,3.288,99.80,328.00,1,0,0
429,3.288,98.80,324.00,1,0,0
432,3.288,99.40,326.00,1,0,0
434,3.288,96.40,308.00,1,0,0
437,3.292,97.80,321.00,1,0,0
439,3.292,91.70,301.00,1,0,0
442,3.288,91.70,319.00,1,0,0
444,3.292,97.90,321.00,1,0,0
447,3.288,96.70,318.00,1,0,0
449,3.288,96.50,329.00,1,0,0
452,3.288,96.70,318.00,1,0,0
454,3.288,97.70,321.00,1,0,0
457,3.288,97.00,319.00,1,0,0
459,3.292,97.70,321.00,1,0,0
462,3.288,99.10,326.00,1,0,0
464,3.288,101.30,316.00,1,0,0
467,3.288,99.60,328.00,1,0,0
469,3.292,99.70,328.00,1,0,0
471,3.292,96.90,329.00,1,0,0
474,3.292,98.60,324.00,1,0,0
487,3.288,96.50,318.00,1,0,0
489,3.292,95.30,313.00,1,0,0
492,3.288,97.70,321.00,1,0,0
494,3.288,96.90,319.00,1,0,0
496,3.288,99.60,328.00,1,0,0
499,3.292,99.50,328.00,1,0,0
501,3.288,112.50,321.00,1,0,0
504,3.292,96.30,316.00,1,0,0
506,3.288,98.20,323.00,1,0,0
509,3.292,98.90,331.00,1,0,0
511,3.288,98.00,323.00,1,0,0
514,3.288,100.30,331.00,1,0,0
516,3.292,95.90,321.00,1,0,0
519,3.288,96.90,319.00,1,0,0
521,3.292,99.90,329.00,1,0,0
524,3.288,96.10,319.00,1,0,0
526,3.288,96.80,318.00,1,0,0
529,3.292,100.30,331.00,1,0,0
541,3.288,90.30,297.00,1,0,0
544,3.288,97.10,319.00,1,0,0
546,3.292,98.60,328.00,1,0,0
549,3.288,96.40,316.00,1,0,0
551,3.280,96.80,318.00,1,0,0
554,3.288,96.40,316.00,1,0,0
556,3.288,97.20,319.00,1,0,0
559,3.288,97.40,319.00,1,0,0
561,3.288,96.90,319.00,1,0,0
564,3.288,101.30,333.00,1,0,0
566,3.288,96.50,318.00,1,0,0
