timestamp_ms,voltage_V,current_mA,power_mW,marker_ble,marker_wifi,marker_sleep
0,3.280,92.50,303.00,1,0,0
2,3.288,97.30,319.00,1,0,0
5,3.288,97.80,333.00,1,0,0
7,3.292,99.30,328.00,1,0,0
10,3.288,96.50,318.00,1,0,0
12,3.288,97.90,301.00,1,0,0
15,3.288,96.70,318.00,1,0,0
17,3.288,99.00,326.00,1,0,0
20,3.280,99.90,301.00,1,0,0
22,3.288,97.40,321.00,1,0,0
25,3.292,99.80,329.00,1,0,0
27,3.292,96.40,324.00,1,0,0
30,3.292,96.90,319.00,1,0,0
32,3.292,99.90,329.00,1,0,0
35,3.292,95.60,319.00,1,0,0
37,3.288,99.30,326.00,1,0,0
40,3.292,100.00,329.00,1,0,0
42,3.288,94.70,318.00,1,0,0
44,3.288,97.00,319.00,1,0,0
47,3.288,96.20,316.00,1,0,0
49,3.292,99.40,319.00,1,0,0
52,3.288,97.60,321.00,1,0,0
54,3.288,98.20,323.00,1,0,0
57,3.288,96.40,318.00,1,0,0
69,3.288,98.30,323.00,1,0,0
72,3.292,99.30,319.00,1,0,0
74,3.288,96.40,318.00,1,0,0
77,3.288,96.40,318.00,1,0,0
79,3.276,95.40,323.00,1,0,0
82,3.288,97.50,321.00,1,0,0
84,3.292,99.70,329.00,1,0,0
87,3.292,98.20,328.00,1,0,0
89,3.292,96.40,318.00,1,0,0
92,3.288,100.80,333.00,1,0,0
94,3.292,98.70,319.00,1,0,0
97,3.288,100.90,333.00,1,0,0
99,3.272,91.50,301.00,1,0,0
102,3.288,97.20,297.00,1,0,0
104,3.288,95.00,313.00,1,0,0
107,3.288,96.40,318.00,1,0,0
109,3.292,97.20,319.00,1,0,0
112,3.288,89.30,293.00,1,0,0
114,3.292,97.90,321.00,1,0,0
116,3.288,91.90,318.00,1,0,0
119,3.288,91.60,301.00,1,0,0
132,3.292,100.20,324.00,1,0,0
134,3.292,97.10,319.00,1,0,0
137,3.292,101.60,334.00,1,0,0
139,3.288,106.40,383.00,1,0,0
142,3.288,97.10,319.00,1,0,0
144,3.288,96.80,318.00,1,0,0
146,3.288,97.30,318.00,1,0,0
149,3.288,96.90,318.00,1,0,0
151,3.288,97.60,321.00,1,0,0
154,3.288,100.30,331.00,1,0,0
156,3.292,96.50,318.00,1,0,0
159,3.288,120.80,398.00,1,0,0
161,3.284,97.80,324.00,1,0,0
164,3.292,101.00,333.00,1,0,0
166,3.288,99.70,328.00,1,0,0
169,3.288,99.90,329.00,1,0,0
171,3.292,96.40,318.00,1,0,0
174,3.292,96.60,318.00,1,0,0
186,3.292,98.50,324.00,1,0,0
189,3.292,100.80,333.00,1,0,0
191,3.288,99.10,318.00,1,0,0
194,3.288,99.10,326.00,1,0,0
196,3.288,97.90,321.00,1,0,0
199,3.292,99.50,301.00,1,0,0
201,3.288,101.30,333.00,1,0,0
204,3.292,94.30,310.00,1,0,0
206,3.288,90.30,319.00,1,0,0
209,3.292,98.10,323.00,1,0,0
211,3.288,97.60,321.00,1,0,0
214,3.288,99.10,295.00,1,0,0
216,3.292,90.10,297.00,1,0,0
218,3.288,98.30,323.00,1,0,0
221,3.288,97.40,318.00,1,0,0
223,3.292,97.10,319.00,1,0,0
226,3.292,97.40,319.00,1,0,0
228,3.292,101.20,321.00,1,0,0
241,3.292,97.20,319.00,1,0,0
243,3.288,99.10,321.00,1,0,0
246,3.288,100.20,329.00,1,0,0
248,3.288,96.30,316.00,1,0,0
251,3.288,92.40,321.00,1,0,0
253,3.288,96.70,318.00,1,0,0
256,3.288,97.00,319.00,1,0,0
258,3.292,99.30,392.00,1,0,0
261,3.288,99.20,326.00,1,0,0
263,3.292,97.50,321.00,1,0,0
266,3.292,100.10,329.00,1,0,0
268,3.292,96.30,316.00,1,0,0
271,3.292,96.80,318.00,1,0,0
273,3.292,97.00,323.00,1,0,0
276,3.292,98.40,323.00,1,0,0
278,3.288,100.60,329.00,1,0,0
281,3.284,98.40,316.00,1,0,0
283,3.288,96.50,318.00,1,0,0
296,3.292,97.10,318.00,1,0,0
298,3.288,108.70,357.00,1,0,0
301,3.288,96.70,318.00,1,0,0
303,3.292,96.70,331.00,1,0,0
306,3.292,97.30,319.00,1,0,0
308,3.288,91.00,300.00,1,0,0
311,3.292,92.30,326.00,1,0,0
313,3.288,98.10,323.00,1,0,0
315,3.292,100.30,331.00,1,0,0
318,3.288,89.50,387.00,1,0,0
320,3.288,91.60,301.00,1,0,0
323,3.288,98.50,324.00,1,0,0
325,3.288,99.20,326.00,1,0,0
328,3.292,99.50,328.00,1,0,0
330,3.292,100.10,329.00,1,0,0
333,3.292,100.10,316.00,1,0,0
335,3.288,100.00,329.00,1,0,0
338,3.292,97.10,319.00,1,0,0
350,3.288,97.00,319.00,1,0,0
353,3.292,97.00,319.00,1,0,0
355,3.292,99.00,328.00,1,0,0
358,3.292,100.50,329.00,1,0,0
360,3.288,97.50,321.00,1,0,0
363,3.288,97.00,329.00,1,0,0
365,3.288,95.30,313.00,1,0,0
368,3.292,98.60,324.00,1,0,0
370,3.292,97.30,321.00,1,0,0
373,3.292,97.40,319.00,1,0,0
375,3.288,98.70,324.00,1,0,0
378,3.292,100.10,323.00,1,0,0
380,3.276,96.50,318.00,1,0,0
383,3.292,96.60,318.00,1,0,0
385,3.288,96.70,321.00,1,0,0
387,3.292,98.30,323.00,1,0,0
390,3.292,97.80,323.00,1,0,0
392,3.288,97.60,324.00,1,0,0
405,3.296,98.20,323.00,1,0,0
408,3.288,97.20,318.00,1,0,0
410,3.292,90.50,298.00,1,0,0
413,3.288,97.00,319.00,1,0,0
415,3.292,98.70,321.00,1,0,0
417,3.292,97.30,319.00,1,0,0
420,3.288,96.20,316.00,1,0,0
422,3.284,91.60,301.00,1,0,0
425,3.288,98.00,323.00,1,0,0
427,3.288,96.60,318.00,1,0,0
430,3.292,99.90,329.00,1,0,0
432,3.292,97.60,321.00,1,0,0
435,3.292,98.20,323.00,1,0,0
437,3.292,99.80,328.00,1,0,0
440,3.280,94.10,310.00,1,0,0
442,3.288,97.00,319.00,1,0,0
445,3.292,96.70,319.00,1,0,0
447,3.288,97.60,321.00,1,0,0
450,3.288,97.40,321.00,1,0,0
462,3.288,97.20,319.00,1,0,0
465,3.288,97.60,321.00,1,0,0
467,3.288,97.40,329.00,1,0,0
470,3.288,99.70,328.00,1,0,0
472,3.292,97.10,319.00,1,0,0
475,3.292,100.90,318.00,1,0,0
477,3.292,100.00,329.00,1,0,0
480,3.284,91.70,301.00,1,0,0
482,3.288,97.30,321.00,1,0,0
485,3.288,98.90,326.00,1,0,0
487,3.292,98.20,323.00,1,0,0
490,3.288,96.40,321.00,1,0,0
496,3.288,96.90,319.00,1,0,0
499,3.288,121.00,398.00,1,0,0
501,3.288,99.30,329.00,1,0,0
504,3.292,100.10,329.00,1,0,0
506,3.292,100.50,331.00,1,0,0
509,3.292,96.60,334.00,1,0,0
511,3.292,97.80,321.00,1,0,0
514,3.292,94.50,311.00,1,0,0
516,3.288,90.70,319.00,1,0,0
518,3.288,106.90,352.00,1,0,0
521,3.288,96.40,316.00,1,0,0
523,3.288,96.40,321.00,1,0,0
526,3.292,91.50,301.00,1,0,0
528,3.288,100.20,329.00,1,0,0
541,3.288,96.40,318.00,1,0,0
544,3.292,97.90,321.00,1,0,0
546,3.288,97.40,321.00,1,0,0
548,3.292,98.70,324.00,1,0,0
551,3.288,97.80,321.00,1,0,0
553,3.292,97.30,321.00,1,0,0
556,3.288,96.40,316.00,1,0,0
558,3.288,99.70,328.00,1,0,0
561,3.288,96.00,329.00,1,0,0
563,3.292,98.70,324.00,1,0,0
566,3.292,100.10,329.00,1,0,0
568,3.288,100.20,319.00,1,0,0
571,3.288,98.00,323.00,1,0,0
573,3.292,98.20,323.00,1,0,0
576,3.288,95.90,323.00,1,0,0
578,3.292,111.20,365.00,1,0,0
581,3.288,98.10,323.00,1,0,0
583,3.292,99.00,328.00,1,0,0
596,3.292,99.70,328.00,1,0,0
598,3.292,97.30,333.00,1,0,0
601,3.288,91.50,301.00,1,0,0
603,3.292,99.50,328.00,1,0,0
606,3.292,96.90,319.00,1,0,0
608,3.292,101.10,333.00,1,0,0
611,3.288,97.40,319.00,1,0,0
613,3.292,99.80,323.00,1,0,0
616,3.288,94.80,311.00,1,0,0
618,3.288,90.30,295.00,1,0,0
620,3.288,96.10,318.00,1,0,0
623,3.292,93.10,306.00,1,0,0
625,3.292,90.40,297.00,1,0,0
628,3.288,91.40,326.00,1,0,0
630,3.280,98.80,324.00,1,0,0
633,3.288,100.40,331.00,1,0,0
635,3.288,100.50,316.00,1,0,0
638,3.288,102.50,336.00,1,0,0
650,3.288,100.10,318.00,1,0,0
653,3.292,97.30,319.00,1,0,0
655,3.288,98.30,324.00,1,0,0
658,3.292,100.40,342.00,1,0,0
660,3.280,96.80,318.00,1,0,0
663,3.288,110.60,364.00,1,0,0
665,3.292,97.80,329.00,1,0,0
668,3.292,97.10,319.00,1,0,0
670,3.288,97.20,319.00,1,0,0
673,3.288,97.30,318.00,1,0,0
675,3.288,97.30,319.00,1,0,0
678,3.288,97.10,319.00,1,0,0
680,3.288,94.90,326.00,1,0,0
683,3.288,98.30,323.00,1,0,0
685,3.292,96.50,318.00,1,0,0
688,3.292,96.40,316.00,1,0,0
690,3.288,97.00,319.00,1,0,0
692,3.288,99.20,326.00,1,0,0
705,3.292,96.90,318.00,1,0,0
708,3.292,99.40,328.00,1,0,0
710,3.292,100.70,324.00,1,0,0
713,3.288,97.60,321.00,1,0,0
715,3.292,100.30,331.00,1,0,0
717,3.288,90.30,308.00,1,0,0
720,3.284,93.60,308.00,1,0,0
722,3.292,97.60,321.00,1,0,0
725,3.288,97.90,315.00,1,0,0
727,3.292,89.40,293.00,1,0,0
730,3.288,97.40,319.00,1,0,0
732,3.288,91.50,316.00,1,0,0
735,3.288,98.80,326.00,1,0,0
737,3.288,98.70,324.00,1,0,0
740,3.288,98.10,301.00,1,0,0
742,3.288,100.40,331.00,1,0,0
745,3.288,97.50,321.00,1,0,0
747,3.288,99.50,318.00,1,0,0
760,3.276,91.80,301.00,1,0,0
762,3.288,96.70,318.00,1,0,0
765,3.288,96.80,318.00,1,0,0
767,3.292,96.90,318.00,1,0,0
770,3.288,96.80,329.00,1,0,0
772,3.288,99.20,326.00,1,0,0
775,3.288,99.20,328.00,1,0,0
777,3.288,99.70,328.00,1,0,0
780,3.288,91.60,301.00,1,0,0
782,3.292,99.90,328.00,1,0,0
785,3.288,96.70,329.00,1,0,0
787,3.288,97.40,321.00,1,0,0
789,3.292,99.90,329.00,1,0,0
792,3.292,98.40,323.00,1,0,0
794,3.288,96.30,316.00,1,0,0
797,3.292,96.40,316.00,1,0,0
799,3.284,99.80,329.00,1,0,0
802,3.292,97.10,319.00,1,0,0
804,3.288,110.20,362.00,1,0,0
817,3.288,97.00,319.00,1,0,0
819,3.288,90.50,298.00,1,0,0
822,3.276,91.80,319.00,1,0,0
824,3.288,96.80,318.00,1,0,0
827,3.288,97.30,321.00,1,0,0
829,3.288,89.30,293.00,1,0,0
832,3.288,99.10,326.00,1,0,0
834,3.288,95.10,313.00,1,0,0
837,3.288,99.00,324.00,1,0,0
839,3.288,91.60,301.00,1,0,0
842,3.288,97.20,319.00,1,0,0
844,3.288,98.80,316.00,1,0,0
847,3.288,96.40,318.00,1,0,0
849,3.288,90.90,298.00,1,0,0
852,3.292,93.70,319.00,1,0,0
854,3.288,97.30,321.00,1,0,0
857,3.288,97.40,319.00,1,0,0
859,3.288,102.50,323.00,1,0,0
862,3.292,99.70,328.00,1,0,0
874,3.288,99.00,338.00,1,0,0
877,3.288,99.90,328.00,1,0,0
879,3.284,96.80,318.00,1,0,0
882,3.292,97.40,318.00,1,0,0
884,3.288,97.90,323.00,1,0,0
887,3.292,99.70,328.00,1,0,0
889,3.288,97.30,331.00,1,0,0
892,3.292,91.40,300.00,1,0,0
894,3.292,97.00,319.00,1,0,0
896,3.288,96.70,331.00,1,0,0
899,3.292,91.60,301.00,1,0,0
901,3.292,100.10,329.00,1,0,0
904,3.292,97.30,319.00,1,0,0
906,3.288,100.20,329.00,1,0,0
909,3.288,96.30,316.00,1,0,0
911,3.288,96.30,333.00,1,0,0
914,3.292,97.70,321.00,1,0,0
916,3.292,99.90,329.00,1,0,0
929,3.292,96.80,318.00,1,0,0
931,3.292,89.30,293.00,1,0,0
934,3.288,94.50,305.00,1,0,0
936,3.288,97.40,319.00,1,0,0
939,3.292,123.60,406.00,1,0,0
941,3.288,97.00,316.00,1,0,0
944,3.288,98.00,323.00,1,0,0
946,3.288,96.60,318.00,1,0,0
949,3.292,100.00,328.00,1,0,0
951,3.288,97.20,319.00,1,0,0
954,3.292,97.40,321.00,1,0,0
956,3.288,97.50,338.00,1,0,0
959,3.288,117.80,387.00,1,0,0
961,3.288,96.80,318.00,1,0,0
964,3.288,97.30,319.00,1,0,0
966,3.288,98.10,323.00,1,0,0
968,3.288,96.70,318.00,1,0,0
971,3.288,97.90,338.00,1,0,0
984,3.292,101.80,319.00,1,0,0
986,3.288,99.90,328.00,1,0,0
989,3.288,96.70,318.00,1,0,0
991,3.288,96.20,316.00,1,0,0
993,3.288,101.00,310.00,1,0,0
996,3.280,100.70,331.00,1,0,0
998,3.292,102.50,334.00,1,0,0
1001,3.288,103.80,326.00,1,0,0
1003,3.288,100.00,329.00,1,0,0
1006,3.288,96.70,318.00,1,0,0
1008,3.292,97.70,319.00,1,0,0
1011,3.288,97.10,319.00,1,0,0
1013,3.288,98.60,324.00,1,0,0
1016,3.288,100.50,331.00,1,0,0
1018,3.292,123.50,406.00,1,0,0
1021,3.288,96.30,316.00,1,0,0
1033,3.288,96.80,318.00,1,0,0
1036,3.288,96.60,336.00,1,0,0
1038,3.288,119.50,393.00,1,0,0
1041,3.288,96.70,318.00,1,0,0
1043,3.296,98.20,321.00,1,0,0
1046,3.288,96.70,318.00,1,0,0
1048,3.292,100.80,333.00,1,0,0
1051,3.288,96.60,318.00,1,0,0
1053,3.292,96.70,331.00,1,0,0
1056,3.292,100.00,329.00,1,0,0
1058,3.292,97.40,319.00,1,0,0
1061,3.288,98.20,319.00,1,0,0
1063,3.288,97.80,321.00,1,0,0
1066,3.288,100.00,329.00,1,0,0
1068,3.292,99.80,324.00,1,0,0
1081,3.288,97.40,319.00,1,0,0
1083,3.292,96.30,316.00,1,0,0
1086,3.292,101.00,333.00,1,0,0
1088,3.292,101.10,318.00,1,0,0
1091,3.292,96.90,318.00,1,0,0
1093,3.288,96.80,318.00,1,0,0
1095,3.292,98.90,323.00,1,0,0
1098,3.288,118.30,388.00,1,0,0
1100,3.288,101.90,334.00,1,0,0
1103,3.288,102.00,329.00,1,0,0
1105,3.292,96.80,318.00,1,0,0
1108,3.292,99.90,329.00,1,0,0
1110,3.288,97.40,319.00,1,0,0
1113,3.288,100.30,328.00,1,0,0
1115,3.288,100.00,329.00,1,0,0
1128,3.292,90.40,297.00,1,0,0
1130,3.288,99.10,326.00,1,0,0
1133,3.292,98.60,318.00,1,0,0
1135,3.292,89.20,293.00,1,0,0
1138,3.288,93.50,306.00,1,0,0
1140,3.288,93.30,300.00,1,0,0
1143,3.288,99.50,328.00,1,0,0
1145,3.292,97.70,321.00,1,0,0
1148,3.288,96.80,298.00,1,0,0
1150,3.288,96.10,316.00,1,0,0
1153,3.288,96.30,316.00,1,0,0
1155,3.292,96.80,323.00,1,0,0
1158,3.292,100.40,329.00,1,0,0
1160,3.288,97.30,319.00,1,0,0
1163,3.288,97.30,319.00,1,0,0
1165,3.288,96.90,318.00,1,0,0
1178,3.292,98.40,316.00,1,0,0
1180,3.284,96.10,316.00,1,0,0
1183,3.288,96.50,318.00,1,0,0
1185,3.292,100.90,318.00,1,0,0
1188,3.288,97.30,319.00,1,0,0
1190,3.292,97.60,321.00,1,0,0
1193,3.288,99.90,321.00,1,0,0
1195,3.288,99.90,329.00,1,0,0
1198,3.292,97.10,319.00,1,0,0
1200,3.288,92.50,316.00,1,0,0
1203,3.288,97.30,321.00,1,0,0
1205,3.292,98.10,323.00,1,0,0
1207,3.288,98.20,331.00,1,0,0
1210,3.292,100.60,331.00,1,0,0
1212,3.288,100.40,331.00,1,0,0
1215,3.292,96.40,336.00,1,0,0
1228,3.288,98.60,318.00,1,0,0
1230,3.292,91.00,300.00,1,0,0
1233,3.292,92.20,303.00,1,0,0
1235,3.292,96.80,321.00,1,0,0
1238,3.292,96.70,318.00,1,0,0
1240,3.288,114.40,375.00,1,0,0
1242,3.284,91.70,305.00,1,0,0
1245,3.288,97.40,319.00,1,0,0
1247,3.288,96.40,318.00,1,0,0
1250,3.292,96.60,318.00,1,0,0
1252,3.292,98.50,319.00,1,0,0
1255,3.292,99.00,326.00,1,0,0
1257,3.292,97.90,323.00,1,0,0
1260,3.284,97.10,319.00,1,0,0
1262,3.288,99.80,329.00,1,0,0
1265,3.288,97.00,319.00,1,0,0
1277,3.288,97.70,321.00,1,0,0
1280,3.292,94.70,333.00,1,0,0
1282,3.292,92.00,301.00,1,0,0
1285,3.292,99.90,328.00,1,0,0
1287,3.292,100.00,328.00,1,0,0
1290,3.292,100.30,331.00,1,0,0
1292,3.292,99.80,329.00,1,0,0
1295,3.292,99.80,318.00,1,0,0
1297,3.292,96.50,318.00,1,0,0
1300,3.280,92.60,305.00,1,0,0
1302,3.288,97.60,323.00,1,0,0
1305,3.288,97.50,321.00,1,0,0
1307,3.288,95.10,313.00,1,0,0
1310,3.292,100.60,331.00,1,0,0
1312,3.292,101.00,319.00,1,0,0
1325,3.292,100.00,329.00,1,0,0
1327,3.292,96.40,316.00,1,0,0
1330,3.288,96.50,318.00,1,0,0
1332,3.292,90.20,321.00,1,0,0
1335,3.288,100.60,331.00,1,0,0
1337,3.288,98.70,324.00,1,0,0
1340,3.272,93.40,300.00,1,0,0
1342,3.288,89.30,293.00,1,0,0
1344,3.288,92.10,303.00,1,0,0
1347,3.292,97.40,319.00,1,0,0
1349,3.288,99.90,329.00,1,0,0
1352,3.288,99.10,326.00,1,0,0
1354,3.292,97.30,326.00,1,0,0
1357,3.292,96.30,316.00,1,0,0
1359,3.288,100.80,331.00,1,0,0
1362,3.288,98.10,319.00,1,0,0
1374,3.288,96.60,318.00,1,0,0
1377,3.288,96.70,318.00,1,0,0
1379,3.288,91.90,301.00,1,0,0
1382,3.288,97.50,321.00,1,0,0
1384,3.288,99.40,329.00,1,0,0
