timestamp_ms,voltage_V,current_mA,power_mW,marker
5,3.344,25.80,87.00,0
15,3.344,25.60,85.00,0
25,3.344,25.70,85.00,0
35,3.344,25.70,85.00,0
45,3.344,25.70,85.00,0
55,3.344,25.80,87.00,0
65,3.344,25.70,85.00,0
78,3.344,25.60,85.00,0
88,3.344,25.80,87.00,0
98,3.344,25.80,87.00,0
108,3.344,25.70,85.00,0
118,3.344,25.70,87.00,0
128,3.344,25.70,87.00,0
138,3.344,25.80,87.00,0
148,3.344,25.80,87.00,0
158,3.344,25.60,85.00,0
168,3.348,25.80,87.00,0
178,3.348,25.60,85.00,0
188,3.344,25.70,85.00,0
198,3.344,25.70,85.00,0
208,3.344,25.60,85.00,0
218,3.344,25.80,87.00,0
228,3.344,25.60,85.00,0
238,3.344,25.70,85.00,0
248,3.344,25.70,87.00,0
258,3.348,25.60,85.00,0
268,3.344,25.70,85.00,0
278,3.344,25.60,85.00,0
288,3.344,25.70,85.00,0
298,3.344,25.70,85.00,0
310,3.344,25.60,85.00,0
320,3.344,25.60,85.00,0
330,3.344,25.70,85.00,0
340,3.344,25.70,85.00,0
350,3.344,25.70,85.00,0
360,3.344,25.60,85.00,0
370,3.344,25.70,85.00,0
380,3.344,25.80,87.00,0
390,3.344,25.70,85.00,0
400,3.348,25.70,87.00,0
410,3.348,25.80,87.00,0
420,3.344,25.70,85.00,0
430,3.348,25.80,87.00,0
440,3.348,25.70,87.00,0
450,3.344,25.70,85.00,0
460,3.344,25.70,85.00,0
470,3.344,25.60,85.00,0
480,3.344,25.80,87.00,0
490,3.344,25.70,85.00,0
500,3.344,25.70,85.00,0
510,3.344,25.80,87.00,0
520,3.344,25.60,85.00,0
530,3.344,25.70,85.00,0
540,3.344,25.70,85.00,0
550,3.344,25.70,85.00,0
560,3.344,25.70,85.00,0
570,3.344,25.60,85.00,0
580,3.344,25.80,87.00,0
590,3.344,25.70,85.00,0
600,3.348,25.60,85.00,0
610,3.344,25.80,87.00,0
620,3.344,25.70,85.00,0
630,3.344,25.70,85.00,0
640,3.344,25.70,85.00,0
650,3.344,25.60,85.00,0
660,3.344,25.80,87.00,0
670,3.344,25.70,85.00,0
680,3.348,25.70,85.00,0
690,3.344,25.80,87.00,0
700,3.344,25.60,85.00,0
711,3.344,25.70,87.00,0
721,3.344,25.60,85.00,0
731,3.344,25.70,85.00,0
741,3.344,25.80,87.00,0
751,3.344,25.60,85.00,0
761,3.344,25.70,85.00,0
771,3.344,25.70,85.00,0
781,3.344,25.60,85.00,0
791,3.344,25.70,85.00,0
801,3.344,25.60,85.00,0
811,3.348,25.70,87.00,0
821,3.344,25.70,85.00,0
831,3.348,25.60,85.00,0
841,3.344,25.80,87.00,0
851,3.344,25.70,85.00,0
861,3.344,25.80,87.00,0
871,3.344,25.80,87.00,0
881,3.344,25.60,85.00,0
891,3.344,25.80,87.00,0
901,3.348,25.60,85.00,0
912,3.344,25.70,85.00,0
922,3.344,25.80,87.00,0
932,3.344,25.60,85.00,0
942,3.344,25.80,87.00,0
952,3.344,25.70,85.00,0
962,3.344,25.60,85.00,0
972,3.344,25.80,87.00,0
982,3.348,25.70,85.00,0
992,3.344,25.80,87.00,0
1002,3.344,25.80,87.00,0
1012,3.348,25.70,85.00,0
