timestamp_ms,voltage_V,current_mA,power_mW,marker
1,3.344,25.50,85.00,0
11,3.344,25.70,85.00,0
21,3.344,25.50,85.00,0
31,3.344,25.60,85.00,0
41,3.340,25.70,85.00,0
51,3.344,25.60,85.00,0
61,3.344,25.70,85.00,0
71,3.340,25.70,85.00,0
81,3.340,25.50,85.00,0
91,3.344,25.70,85.00,0
101,3.344,25.50,85.00,0
111,3.344,25.70,87.00,0
121,3.344,25.60,85.00,0
131,3.344,25.50,85.00,0
141,3.344,25.70,85.00,0
151,3.344,25.60,85.00,0
161,3.344,25.70,85.00,0
171,3.348,25.70,87.00,0
181,3.348,25.60,85.00,0
191,3.344,25.60,85.00,0
201,3.344,25.50,85.00,0
212,3.344,25.50,85.00,0
222,3.344,25.60,85.00,0
232,3.344,25.60,85.00,0
242,3.344,25.70,85.00,0
252,3.344,25.60,85.00,0
262,3.344,25.60,85.00,0
272,3.344,25.70,85.00,0
282,3.344,25.60,85.00,0
292,3.344,25.70,85.00,0
302,3.348,25.60,85.00,0
312,3.344,25.60,85.00,0
322,3.344,25.70,85.00,0
332,3.344,25.50,85.00,0
342,3.348,25.60,85.00,0
352,3.344,25.60,85.00,0
362,3.344,25.50,85.00,0
372,3.344,25.70,85.00,0
382,3.344,25.50,85.00,0
392,3.344,25.60,85.00,0
404,3.344,25.70,85.00,0
414,3.344,25.60,85.00,0
424,3.344,25.70,85.00,0
434,3.344,25.60,85.00,0
444,3.344,25.50,85.00,0
454,3.344,25.70,85.00,0
464,3.344,25.50,85.00,0
474,3.344,25.60,85.00,0
484,3.344,25.70,85.00,0
495,3.344,25.60,85.00,0
505,3.344,25.70,85.00,0
515,3.344,25.60,85.00,0
525,3.344,25.60,85.00,0
535,3.344,25.70,85.00,0
545,3.344,25.60,85.00,0
555,3.344,25.70,85.00,0
565,3.344,25.70,85.00,0
575,3.344,25.60,85.00,0
585,3.348,25.70,85.00,0
595,3.344,25.60,85.00,0
606,3.344,25.50,85.00,0
616,3.344,25.70,85.00,0
626,3.344,25.60,85.00,0
636,3.344,25.60,85.00,0
646,3.344,25.60,85.00,0
656,3.340,25.60,85.00,0
666,3.344,25.70,85.00,0
676,3.344,25.50,85.00,0
686,3.344,25.70,85.00,0
696,3.344,25.70,87.00,0
706,3.344,25.60,85.00,0
716,3.344,25.70,85.00,0
726,3.344,25.60,85.00,0
736,3.344,25.70,85.00,0
746,3.344,25.70,85.00,0
756,3.344,25.50,85.00,0
766,3.344,25.70,85.00,0
776,3.344,25.60,85.00,0
786,3.344,25.60,85.00,0
796,3.348,25.70,85.00,0
806,3.344,25.50,85.00,0
816,3.348,25.60,85.00,0
826,3.348,25.50,85.00,0
836,3.348,25.60,85.00,0
846,3.344,25.70,87.00,0
856,3.344,25.60,85.00,0
866,3.344,25.70,85.00,0
876,3.344,25.70,85.00,0
886,3.344,25.60,85.00,0
896,3.348,25.70,85.00,0
906,3.344,25.60,85.00,0
917,3.344,25.60,85.00,0
927,3.344,25.70,85.00,0
937,3.344,25.50,85.00,0
947,3.344,25.70,85.00,0
957,3.344,25.50,85.00,0
967,3.344,25.50,85.00,0
977,3.344,25.70,85.00,0
987,3.344,25.50,85.00,0
997,3.344,25.70,85.00,0
1007,3.344,25.50,85.00,0
1017,3.344,25.60,85.00,0
1027,3.344,25.70,85.00,0
1037,3.344,25.50,85.00,0
1047,3.344,25.70,85.00,0
1057,3.348,25.60,85.00,0
1067,3.344,25.50,85.00,0
1077,3.344,25.80,85.00,0
1087,3.344,25.60,85.00,0
1097,3.348,25.70,85.00,0
1107,3.344,25.60,85.00,0
1118,3.344,25.50,85.00,0
1128,3.344,25.70,85.00,0
1138,3.344,25.60,85.00,0
1148,3.344,25.50,85.00,0
1158,3.344,25.70,85.00,0
1168,3.344,25.60,85.00,0
1178,3.344,25.70,85.00,0
1188,3.340,25.60,85.00,0
1198,3.344,25.60,85.00,0
1208,3.344,25.70,85.00,0
1218,3.344,25.60,85.00,0
1228,3.344,25.70,85.00,0
1238,3.348,25.70,87.00,0
1248,3.344,25.60,85.00,0
1258,3.348,25.60,85.00,0
1268,3.344,25.60,85.00,0
1278,3.344,25.70,85.00,0
1288,3.344,25.60,85.00,0
1298,3.344,25.60,85.00,0
1308,3.344,25.60,85.00,0
1319,3.340,25.50,85.00,0
1329,3.344,25.60,85.00,0
1339,3.344,25.70,85.00,0
1349,3.344,25.50,85.00,0
1359,3.344,25.60,85.00,0
1369,3.344,25.60,85.00,0
1379,3.344,25.60,85.00,0
1389,3.344,25.70,85.00,0
1399,3.344,25.60,85.00,0
1409,3.344,25.60,85.00,0
1419,3.344,25.70,85.00,0
1429,3.344,25.60,85.00,0
1439,3.344,25.70,87.00,0
1449,3.344,25.50,85.00,0
1459,3.344,25.60,85.00,0
1469,3.344,25.60,85.00,0
1479,3.344,25.60,85.00,0
1489,3.344,25.70,85.00,0
1499,3.348,25.60,85.00,0
1509,3.348,25.60,85.00,0
1519,3.344,25.60,85.00,0
1532,3.344,25.50,85.00,0
1542,3.344,25.60,85.00,0
1552,3.344,25.60,85.00,0
1562,3.344,25.50,85.00,0
1572,3.344,25.70,85.00,0
1582,3.344,25.60,85.00,0
1592,3.344,25.60,85.00,0
1602,3.344,25.60,85.00,0
1612,3.344,25.60,85.00,0
1622,3.344,25.60,85.00,0
1632,3.344,25.70,85.00,0
1642,3.344,25.50,85.00,0
1652,3.344,25.70,85.00,0
1662,3.344,25.50,85.00,0
1672,3.344,25.70,85.00,0
1682,3.344,25.60,85.00,0
1692,3.344,25.60,85.00,0
1702,3.348,25.70,85.00,0
1712,3.348,25.50,85.00,0
1722,3.348,25.60,85.00,0
1732,3.344,25.60,85.00,0
1744,3.344,25.60,85.00,0
1754,3.344,25.60,85.00,0
1764,3.344,25.70,85.00,0
1774,3.344,25.50,85.00,0
1784,3.344,25.60,85.00,0
1794,3.344,25.60,85.00,0
1804,3.344,25.60,85.00,0
1814,3.348,25.70,85.00,0
1824,3.344,25.60,85.00,0
1834,3.348,25.70,85.00,0
1844,3.348,25.60,85.00,0
1854,3.344,25.60,85.00,0
